OID,Id,ORIG_FID,dswrf1,dswrf2,dswrf3,dswrf4,dswrf5,dswrf6,dswrf7,dswrf8,dswrf9,dswrf10,dswrf11,dswrf12
16090,27921,2404,259.89328,259.6932983,251.4066315,251.7199554,250.2766266,248.9466248,259.8233337,264.0466003,266.2566528,257.6632996,270.3233032,267.5866089
16091,27922,2405,256.5466003,254.456604,247.1966095,247.67659,245.5832977,246.1032867,258.4866028,262.2966309,262.8865967,252.7499542,265.5432739,263.2066345
16092,27923,2406,256.5466003,254.456604,247.1966095,247.67659,245.5832977,246.1032867,258.4866028,262.2966309,262.8865967,252.7499542,265.5432739,263.2066345
16093,27924,2407,256.4866333,256.2232361,252.5432587,256.3066406,249.7066498,247.0632629,259.0166016,266.0433044,273.3932495,259.8799744,266.7932434,261.603302
16094,27925,2408,256.4866333,256.2232361,252.5432587,256.3066406,249.7066498,247.0632629,259.0166016,266.0433044,273.3932495,259.8799744,266.7932434,261.603302
16095,27926,2409,254.7399292,256.1966248,254.9233093,263.9466248,254.8265991,249.9599609,261.1533203,272.2499084,284.8866577,270.1733093,270.6332703,259.6933289
16096,27927,2410,254.7399292,256.1966248,254.9233093,263.9466248,254.8265991,249.9599609,261.1533203,272.2499084,284.8866577,270.1733093,270.6332703,259.6933289
16097,27928,2411,251.3133392,254.3866425,254.3732605,270.603302,260.8933411,254.8099976,264.8966064,280.9332886,297.3366089,283.6099854,277.0466003,257.4866333
16098,27929,2412,251.3133392,254.3866425,254.3732605,270.603302,260.8933411,254.8099976,264.8966064,280.9332886,297.3366089,283.6099854,277.0466003,257.4866333
16099,27930,2413,250.7832642,256.4232788,258.0632935,277.4099731,262.8366089,255.4766235,264.5799255,286.0732727,309.4533386,307.1800232,298.0132446,269.4232788
16100,27931,2414,250.7832642,256.4232788,258.0632935,277.4099731,262.8366089,255.4766235,264.5799255,286.0732727,309.4533386,307.1800232,298.0132446,269.4232788
16101,27932,2415,251.4766235,258.7432861,264.063324,281.6099548,263.4732971,255.6032715,263.9366455,288.3399658,316.2599182,321.0099487,310.6699524,279.0499573
16102,27933,2416,251.4766235,258.7432861,264.063324,281.6099548,263.4732971,255.6032715,263.9366455,288.3399658,316.2599182,321.0099487,310.6699524,279.0499573
16103,27934,2417,253.4099579,261.3366394,272.3299866,283.1832886,262.8166199,255.1599731,262.8732605,287.7599487,317.6899719,325.0799561,315.039978,286.3533325
16104,27935,2418,253.4099579,261.3366394,272.3299866,283.1832886,262.8166199,255.1599731,262.8732605,287.7599487,317.6899719,325.0799561,315.039978,286.3533325
16105,27936,2419,258.166626,258.8265991,267.6233215,278.9732971,261.623291,252.4033508,257.3833008,282.0433044,311.3599548,320.4532776,317.4166565,295.2599487
16106,27937,2420,262.6599731,258.7566223,259.1899719,267.4433289,254.9632874,243.9899445,247.259964,273.8566284,305.6599731,316.3999329,319.2666931,300.0099792
16107,27938,2421,262.6599731,258.7566223,259.1899719,267.4433289,254.9632874,243.9899445,247.259964,273.8566284,305.6599731,316.3999329,319.2666931,300.0099792
16108,27939,2422,266.8999939,261.1366577,247.0066223,248.5832825,242.8233185,229.896637,232.47995,263.2333069,300.6499329,312.9532471,320.5599976,300.5799866
16109,27940,2423,266.8999939,261.1366577,247.0066223,248.5832825,242.8233185,229.896637,232.47995,263.2333069,300.6499329,312.9532471,320.5599976,300.5799866
16110,27943,2424,270.2699585,266.6099548,257.4199219,230.1066284,219.9499664,212.8866425,221.0632782,248.8833008,281.8366089,296.6133118,306.5066528,292.3165894
16111,27944,2425,270.2699585,266.6099548,257.4199219,230.1066284,219.9499664,212.8866425,221.0632782,248.8833008,281.8366089,296.6133118,306.5066528,292.3165894
16112,27948,2426,265.4666138,260.3799438,260.8999939,240.9199524,221.2333069,208.9333038,213.7899628,237.0666351,266.3466492,285.4199829,296.8299561,285.9966431
16113,27949,2427,261.5166321,256.9899292,256.8599548,239.0133209,218.9333038,204.7899628,209.573288,232.966629,261.0166321,282.4799194,296.2799377,281.6999207
16114,28023,2428,261.0566406,250.7766266,260.2433167,247.4932709,225.1599426,205.863266,214.4099731,245.2232513,279.4732971,303.8266602,296.8699341,269.7398987
16115,28030,2429,241.6499329,236.3799591,246.7733002,246.8866272,237.47995,228.8566437,239.8166199,267.4199524,286.4932861,295.1366272,282.0166321,252.2566223
16116,28031,2430,228.9299622,223.1166229,235.4032898,249.0732727,245.5799866,237.269989,247.6199188,275.103302,298.269989,305.9932861,281.8299866,247.6366272
16117,28032,2431,228.9299622,223.1166229,235.4032898,249.0732727,245.5799866,237.269989,247.6199188,275.103302,298.269989,305.9932861,281.8299866,247.6366272
16118,28033,2432,227.4132843,221.0332947,229.0066223,244.3466187,243.906662,236.8299713,247.156601,276.163269,304.9633484,316.1432495,288.9299011,252.9666138
16119,28034,2433,227.4132843,221.0332947,229.0066223,244.3466187,243.906662,236.8299713,247.156601,276.163269,304.9633484,316.1432495,288.9299011,252.9666138
16120,28035,2434,237.0832977,230.1132965,227.6066132,232.6799316,232.4732971,227.5532837,238.4199524,270.5765991,306.6099548,325.6199951,303.2966003,268.2166138
16121,28036,2435,237.0832977,230.1132965,227.6066132,232.6799316,232.4732971,227.5532837,238.4199524,270.5765991,306.6099548,325.6199951,303.2966003,268.2166138
16122,28041,2436,243.5199585,233.6833191,244.3366547,241.4499817,222.8599548,210.4599457,219.0899353,246.9499664,278.6999207,299.1165771,298.6566772,273.8466492
16123,28042,2437,255.5266113,242.0999603,245.2432709,243.4866486,227.0399628,213.7733002,224.3999481,250.6032867,290.0932617,314.8199463,314.3132935,289.3699646
16124,28043,2438,255.5266113,242.0999603,245.2432709,243.4866486,227.0399628,213.7733002,224.3999481,250.6032867,290.0932617,314.8199463,314.3132935,289.3699646
16125,28077,2439,248.466629,244.7733002,241.1000061,221.539978,192.289978,178.5966187,186.7266235,204.8633118,229.2899475,250.6299591,261.7666016,256.1299744
16126,28182,2440,323.2233276,318.2632751,305.9966431,273.2899475,247.6399536,233.1899567,243.5766602,270.3532715,300.9899292,321.3166809,327.5766602,327.5099487
16127,28183,2441,313.9066772,302.6700134,292.4365845,271.309967,253.4266205,238.1599579,251.6633301,276.896637,297.8332825,313.1932983,324.3566589,320.0466614
16128,28184,2442,313.9066772,302.6700134,292.4365845,271.309967,253.4266205,238.1599579,251.6633301,276.896637,297.8332825,313.1932983,324.3566589,320.0466614
16129,28185,2443,299.0632935,287.0799561,277.3632507,263.9632874,250.8966217,237.6666412,252.1299133,275.456604,290.7232361,301.936615,311.8099976,306.3933411
16130,28186,2444,299.0632935,287.0799561,277.3632507,263.9632874,250.8966217,237.6666412,252.1299133,275.456604,290.7232361,301.936615,311.8099976,306.3933411
16131,28187,2445,278.646637,271.4499817,260.8066711,251.1932983,240.0666504,231.7266541,245.0366516,265.9732971,279.6766357,287.5499573,289.916626,286.5699158
16132,28188,2446,278.646637,271.4499817,260.8066711,251.1932983,240.0666504,231.7266541,245.0366516,265.9732971,279.6766357,287.5499573,289.916626,286.5699158
16133,28189,2447,258.7132874,252.4832611,243.2366333,233.6032867,219.1366272,212.8766327,227.6032867,250.499939,256.3465881,262.7033081,268.4399719,266.9932556
16134,28190,2448,258.7132874,252.4832611,243.2366333,233.6032867,219.1366272,212.8766327,227.6032867,250.499939,256.3465881,262.7033081,268.4399719,266.9932556
16135,28191,2449,249.8265839,240.5899353,232.0166321,221.0399475,204.1199341,198.9766083,214.4699554,241.4433289,245.7132874,251.8833008,259.0232849,259.0032959
16136,28192,2450,252.0066376,235.7699432,227.1699524,213.4933167,194.9666138,189.999939,205.6599579,238.8099823,247.7333221,255.0499878,261.6565552,262.5532837
16137,28193,2451,252.0066376,235.7699432,227.1699524,213.4933167,194.9666138,189.999939,205.6599579,238.8099823,247.7333221,255.0499878,261.6565552,262.5532837
16138,28194,2452,240.0866241,226.9932709,220.1932831,206.3399353,189.9533234,187.2966003,203.2032928,231.1032715,234.2266235,238.1466217,241.1766205,246.1333008
16139,28195,2453,240.0866241,226.9932709,220.1932831,206.3399353,189.9533234,187.2966003,203.2032928,231.1032715,234.2266235,238.1466217,241.1766205,246.1333008
16140,28196,2454,230.5999298,220.3732605,213.8066101,201.6399536,189.2433014,187.663269,200.936615,223.3599396,224.9566345,228.2999573,229.5766144,234.769989
16141,28197,2455,230.5999298,220.3732605,213.8066101,201.6399536,189.2433014,187.663269,200.936615,223.3599396,224.9566345,228.2999573,229.5766144,234.769989
16142,28198,2456,223.4965973,215.9366608,208.0166016,199.3999634,192.8733368,191.0866089,198.8732758,215.5599823,219.94664,225.5366516,226.8199768,228.4433136
16143,28199,2457,223.4965973,215.9366608,208.0166016,199.3999634,192.8733368,191.0866089,198.8732758,215.5599823,219.94664,225.5366516,226.8199768,228.4433136
16144,28200,2458,223.2466278,216.0466461,207.6366272,200.053299,197.8799438,199.9232788,209.4866333,228.9499512,230.5999603,227.9066315,225.5632935,226.6966248
16145,28201,2459,223.2466278,216.0466461,207.6366272,200.053299,197.8799438,199.9232788,209.4866333,228.9499512,230.5999603,227.9066315,225.5632935,226.6966248
16146,28202,2460,223.1099396,216.44664,207.0233002,202.8766327,203.4933014,207.5132599,217.1166382,236.3866272,235.8366089,231.2532806,225.7832947,225.2866211
16147,28203,2461,223.1099396,216.44664,207.0233002,202.8766327,203.4933014,207.5132599,217.1166382,236.3866272,235.8366089,231.2532806,225.7832947,225.2866211
16148,28204,2462,223.0899811,217.1099548,206.2132874,207.8633118,209.7532654,213.873291,221.7832794,237.9033051,235.6932678,235.5233002,227.4633026,224.2466278
16149,28205,2463,223.0899811,217.1099548,206.2132874,207.8633118,209.7532654,213.873291,221.7832794,237.9033051,235.6932678,235.5233002,227.4633026,224.2466278
16150,28206,2464,223.6566315,218.6666107,207.9432983,205.3566284,210.6432953,216.2766266,225.3466492,242.5566101,238.9766235,234.0199585,226.9266205,226.4199524
16151,28207,2465,223.539978,218.4399261,207.7199402,202.799942,210.2666321,218.6633148,228.7466125,247.3132935,242.0665894,231.9299469,226.0366211,227.1566467
16152,28208,2466,223.539978,218.4399261,207.7199402,202.799942,210.2666321,218.6633148,228.7466125,247.3132935,242.0665894,231.9299469,226.0366211,227.1566467
16153,28209,2467,222.7832794,216.4366608,205.5133209,200.1666107,208.6399384,220.9866333,231.936615,252.1999359,245.0266113,229.2366028,224.7899628,226.5032654
16154,28210,2468,222.7832794,216.4366608,205.5133209,200.1666107,208.6399384,220.9866333,231.936615,252.1999359,245.0266113,229.2366028,224.7899628,226.5032654
16155,28211,2469,224.7566223,217.9399719,208.3966217,204.6832733,211.7766266,223.6066437,235.1699066,253.8532562,250.1865845,236.0699615,231.6366425,228.0232697
16156,28212,2470,224.7566223,217.9399719,208.3966217,204.6832733,211.7766266,223.6066437,235.1699066,253.8532562,250.1865845,236.0699615,231.6366425,228.0232697
16157,28213,2471,232.7433014,224.8599548,216.3099823,214.4332886,218.0032806,228.3299713,240.8532867,260.833313,264.146637,251.0466461,242.9632416,236.0932922
16158,28214,2472,232.7433014,224.8599548,216.3099823,214.4332886,218.0032806,228.3299713,240.8532867,260.833313,264.146637,251.0466461,242.9632416,236.0932922
16159,28215,2473,246.7832642,237.1966095,229.2966003,229.3866272,227.3099213,235.1799316,248.9966125,273.1532898,286.9165955,274.2333069,258.7266235,250.7466125
16160,28216,2474,246.7832642,237.1966095,229.2966003,229.3866272,227.3099213,235.1799316,248.9966125,273.1532898,286.9165955,274.2333069,258.7266235,250.7466125
16161,28217,2475,272.1199646,261.4766235,248.3266296,243.2199402,235.0466461,238.8632965,252.069931,278.8666077,298.47995,294.8866577,279.9266357,273.7666321
16162,28218,2476,272.1199646,261.4766235,248.3266296,243.2199402,235.0466461,238.8632965,252.069931,278.8666077,298.47995,294.8866577,279.9266357,273.7666321
16163,28219,2477,287.7333374,274.7299805,257.1099548,246.2766113,233.4399567,231.5066071,243.7699585,272.1899719,298.686615,305.749939,293.5166016,289.3699341
16164,28220,2478,287.7333374,274.7299805,257.1099548,246.2766113,233.4399567,231.5066071,243.7699585,272.1899719,298.686615,305.749939,293.5166016,289.3699341
16165,28221,2479,293.6199646,276.9732971,255.6532745,238.5432892,222.4633026,213.0932922,224.093277,253.1100006,287.5233459,306.7866516,299.5133057,297.5965881
16166,28222,2480,294.2533264,277.1499023,259.5099182,228.7766266,207.6799622,199.469986,211.3365936,239.0732727,271.9599609,292.5765991,292.5166321,294.5699158
16167,28273,2481,282.8866577,288.4266357,288.0199585,271.6065979,256.269928,248.5,259.0733337,269.9032593,272.9999695,273.8666382,290.6133118,291.3599243
16168,28274,2482,282.8866577,288.4266357,288.0199585,271.6065979,256.269928,248.5,259.0733337,269.9032593,272.9999695,273.8666382,290.6133118,291.3599243
16169,28275,2483,282.4732971,286.2166443,278.0266418,265.0032654,253.2466278,249.19664,260.6899414,268.0999756,269.1566162,269.6366577,287.0465698,287.2699585
16170,28276,2484,282.4732971,286.2166443,278.0266418,265.0032654,253.2466278,249.19664,260.6899414,268.0999756,269.1566162,269.6366577,287.0465698,287.2699585
16171,28277,2485,272.499939,273.8299255,265.4866333,259.9432678,248.146637,244.4566193,256.4699402,256.5832825,256.3565979,259.9632568,274.7832947,273.4299622
16172,28278,2486,272.499939,273.8299255,265.4866333,259.9432678,248.146637,244.4566193,256.4699402,256.5832825,256.3565979,259.9632568,274.7832947,273.4299622
16173,28279,2487,265.2132874,266.1399536,257.5032959,255.8066101,251.1333313,248.3933105,259.1499634,262.1365967,264.0866089,260.0732727,273.4100037,271.0132446
16174,28280,2488,265.2132874,266.1399536,257.5032959,255.8066101,251.1333313,248.3933105,259.1499634,262.1365967,264.0866089,260.0732727,273.4100037,271.0132446
16175,28281,2489,259.89328,259.6932983,251.4066315,251.7199554,250.2766266,248.9466248,259.8233337,264.0466003,266.2566528,257.6632996,270.3233032,267.5866089
16176,28282,2490,256.5466003,254.456604,247.1966095,247.67659,245.5832977,246.1032867,258.4866028,262.2966309,262.8865967,252.7499542,265.5432739,263.2066345
16177,28283,2491,256.5466003,254.456604,247.1966095,247.67659,245.5832977,246.1032867,258.4866028,262.2966309,262.8865967,252.7499542,265.5432739,263.2066345
16178,28284,2492,256.4866333,256.2232361,252.5432587,256.3066406,249.7066498,247.0632629,259.0166016,266.0433044,273.3932495,259.8799744,266.7932434,261.603302
16179,28285,2493,256.4866333,256.2232361,252.5432587,256.3066406,249.7066498,247.0632629,259.0166016,266.0433044,273.3932495,259.8799744,266.7932434,261.603302
16180,28286,2494,254.7399292,256.1966248,254.9233093,263.9466248,254.8265991,249.9599609,261.1533203,272.2499084,284.8866577,270.1733093,270.6332703,259.6933289
16181,28287,2495,254.7399292,256.1966248,254.9233093,263.9466248,254.8265991,249.9599609,261.1533203,272.2499084,284.8866577,270.1733093,270.6332703,259.6933289
16182,28288,2496,251.3133392,254.3866425,254.3732605,270.603302,260.8933411,254.8099976,264.8966064,280.9332886,297.3366089,283.6099854,277.0466003,257.4866333
16183,28289,2497,251.3133392,254.3866425,254.3732605,270.603302,260.8933411,254.8099976,264.8966064,280.9332886,297.3366089,283.6099854,277.0466003,257.4866333
16184,28290,2498,250.7832642,256.4232788,258.0632935,277.4099731,262.8366089,255.4766235,264.5799255,286.0732727,309.4533386,307.1800232,298.0132446,269.4232788
16185,28291,2499,250.7832642,256.4232788,258.0632935,277.4099731,262.8366089,255.4766235,264.5799255,286.0732727,309.4533386,307.1800232,298.0132446,269.4232788
16186,28292,2500,251.4766235,258.7432861,264.063324,281.6099548,263.4732971,255.6032715,263.9366455,288.3399658,316.2599182,321.0099487,310.6699524,279.0499573
16187,28293,2501,251.4766235,258.7432861,264.063324,281.6099548,263.4732971,255.6032715,263.9366455,288.3399658,316.2599182,321.0099487,310.6699524,279.0499573
16188,28294,2502,253.4099579,261.3366394,272.3299866,283.1832886,262.8166199,255.1599731,262.8732605,287.7599487,317.6899719,325.0799561,315.039978,286.3533325
16189,28295,2503,253.4099579,261.3366394,272.3299866,283.1832886,262.8166199,255.1599731,262.8732605,287.7599487,317.6899719,325.0799561,315.039978,286.3533325
16190,28296,2504,258.166626,258.8265991,267.6233215,278.9732971,261.623291,252.4033508,257.3833008,282.0433044,311.3599548,320.4532776,317.4166565,295.2599487
16191,28297,2505,262.6599731,258.7566223,259.1899719,267.4433289,254.9632874,243.9899445,247.259964,273.8566284,305.6599731,316.3999329,319.2666931,300.0099792
16192,28298,2506,262.6599731,258.7566223,259.1899719,267.4433289,254.9632874,243.9899445,247.259964,273.8566284,305.6599731,316.3999329,319.2666931,300.0099792
16193,28299,2507,266.8999939,261.1366577,247.0066223,248.5832825,242.8233185,229.896637,232.47995,263.2333069,300.6499329,312.9532471,320.5599976,300.5799866
16194,28300,2508,266.8999939,261.1366577,247.0066223,248.5832825,242.8233185,229.896637,232.47995,263.2333069,300.6499329,312.9532471,320.5599976,300.5799866
16195,28303,2509,270.2699585,266.6099548,257.4199219,230.1066284,219.9499664,212.8866425,221.0632782,248.8833008,281.8366089,296.6133118,306.5066528,292.3165894
16196,28309,2510,261.5166321,256.9899292,256.8599548,239.0133209,218.9333038,204.7899628,209.573288,232.966629,261.0166321,282.4799194,296.2799377,281.6999207
16197,28382,2511,261.0566406,250.7766266,260.2433167,247.4932709,225.1599426,205.863266,214.4099731,245.2232513,279.4732971,303.8266602,296.8699341,269.7398987
16198,28390,2512,241.6499329,236.3799591,246.7733002,246.8866272,237.47995,228.8566437,239.8166199,267.4199524,286.4932861,295.1366272,282.0166321,252.2566223
16199,28391,2513,228.9299622,223.1166229,235.4032898,249.0732727,245.5799866,237.269989,247.6199188,275.103302,298.269989,305.9932861,281.8299866,247.6366272
16200,28392,2514,228.9299622,223.1166229,235.4032898,249.0732727,245.5799866,237.269989,247.6199188,275.103302,298.269989,305.9932861,281.8299866,247.6366272
16201,28393,2515,227.4132843,221.0332947,229.0066223,244.3466187,243.906662,236.8299713,247.156601,276.163269,304.9633484,316.1432495,288.9299011,252.9666138
16202,28394,2516,227.4132843,221.0332947,229.0066223,244.3466187,243.906662,236.8299713,247.156601,276.163269,304.9633484,316.1432495,288.9299011,252.9666138
16203,28395,2517,237.0832977,230.1132965,227.6066132,232.6799316,232.4732971,227.5532837,238.4199524,270.5765991,306.6099548,325.6199951,303.2966003,268.2166138
16204,28396,2518,237.0832977,230.1132965,227.6066132,232.6799316,232.4732971,227.5532837,238.4199524,270.5765991,306.6099548,325.6199951,303.2966003,268.2166138
16205,28401,2519,243.5199585,233.6833191,244.3366547,241.4499817,222.8599548,210.4599457,219.0899353,246.9499664,278.6999207,299.1165771,298.6566772,273.8466492
16206,28402,2520,255.5266113,242.0999603,245.2432709,243.4866486,227.0399628,213.7733002,224.3999481,250.6032867,290.0932617,314.8199463,314.3132935,289.3699646
16207,28403,2521,255.5266113,242.0999603,245.2432709,243.4866486,227.0399628,213.7733002,224.3999481,250.6032867,290.0932617,314.8199463,314.3132935,289.3699646
16208,28412,2522,261.7366028,249.1833038,244.0666504,224.1099701,203.676651,191.1799164,204.3266296,225.5166321,251.2033234,269.6565857,278.8732605,274.249939
16209,28413,2523,261.7366028,249.1833038,244.0666504,224.1099701,203.676651,191.1799164,204.3266296,225.5166321,251.2033234,269.6565857,278.8732605,274.249939
16210,28414,2524,259.3666077,248.2199554,244.8332672,225.1199646,201.9932709,190.2299805,200.5566254,222.3166351,248.5099487,266.4232788,276.1299744,274.5066528
16211,28419,2525,253.3133087,247.1799164,242.2666473,222.2299652,192.559967,182.8899689,191.1599579,213.3332825,238.0099792,258.333313,266.916626,271.0233154
16212,28420,2526,253.3133087,247.1799164,242.2666473,222.2299652,192.559967,182.8899689,191.1599579,213.3332825,238.0099792,258.333313,266.916626,271.0233154
16213,28426,2527,252.4732971,249.8766022,244.0066528,222.6266022,192.3799133,182.4299469,191.2632751,212.64328,237.1966095,259.5933228,263.4899597,266.7966003
16214,28541,2528,323.4166565,316.7833252,306.7132874,283.9633179,258.8566589,242.9632874,256.2632751,282.3166199,305.6932678,320.0166626,327.4299927,323.8933411
16215,28542,2529,323.4166565,316.7833252,306.7132874,283.9633179,258.8566589,242.9632874,256.2632751,282.3166199,305.6932678,320.0166626,327.4299927,323.8933411
16216,28543,2530,310.1732788,301.7099304,292.5966492,276.7732849,255.736618,240.1266174,255.1299591,278.9700012,293.2599487,305.3500061,315.1799622,310.4366455
16217,28544,2531,310.1732788,301.7099304,292.5966492,276.7732849,255.736618,240.1266174,255.1299591,278.9700012,293.2599487,305.3500061,315.1799622,310.4366455
16218,28545,2532,280.3599548,272.7232971,264.3266296,253.0966187,235.2699738,223.5032806,238.7733002,261.1532898,269.0299377,277.2566223,284.8199463,281.4566345
16219,28546,2533,280.3599548,272.7232971,264.3266296,253.0966187,235.2699738,223.5032806,238.7733002,261.1532898,269.0299377,277.2566223,284.8199463,281.4566345
16220,28547,2534,233.9832916,229.8466492,221.8733063,212.9999695,197.4699554,193.1032715,207.1799469,228.8466187,233.0199585,235.7332611,236.2999573,236.9466095
16221,28548,2535,233.9832916,229.8466492,221.8733063,212.9999695,197.4699554,193.1032715,207.1799469,228.8466187,233.0199585,235.7332611,236.2999573,236.9466095
16222,28549,2536,235.3032837,228.553299,221.4633026,211.6732941,200.7332611,196.7733002,213.8766327,239.9699707,245.3699493,248.0966187,247.2999573,243.19664
16223,28550,2537,235.3032837,228.553299,221.4633026,211.6732941,200.7332611,196.7733002,213.8766327,239.9699707,245.3699493,248.0966187,247.2999573,243.19664
16224,28551,2538,234.1033173,225.5399475,219.6032867,208.0532532,198.3999329,194.2399445,211.029953,238.2666168,243.6065979,247.976593,248.0032806,243.6665802
16225,28552,2539,230.309967,220.8266296,216.279953,202.123291,190.5332947,185.4933167,198.6532898,223.7099609,227.7566071,235.3966217,238.4099579,238.373291
16226,28553,2540,230.309967,220.8266296,216.279953,202.123291,190.5332947,185.4933167,198.6532898,223.7099609,227.7566071,235.3966217,238.4099579,238.373291
16227,28554,2541,222.779953,214.3965912,207.7333221,195.6499786,187.4665833,185.1233063,196.4799805,219.2866211,222.0566406,226.7633362,226.7766266,229.0799408
16228,28555,2542,222.779953,214.3965912,207.7333221,195.6499786,187.4665833,185.1233063,196.4799805,219.2866211,222.0566406,226.7633362,226.7766266,229.0799408
16229,28556,2543,215.1099548,208.7699585,200.833313,190.3166046,185.3699341,186.4332733,196.7233124,216.6432953,218.1233063,219.6999664,217.9033051,219.6966095
16230,28557,2544,215.1099548,208.7699585,200.833313,190.3166046,185.3699341,186.4332733,196.7233124,216.6432953,218.1233063,219.6999664,217.9033051,219.6966095
16231,28558,2545,207.3099518,203.9399414,195.5866089,186.0632629,184.2466278,189.3699341,199.3632965,215.7732391,215.9165955,214.2299652,211.7866364,210.2199707
16232,28559,2546,207.3099518,203.9399414,195.5866089,186.0632629,184.2466278,189.3699341,199.3632965,215.7732391,215.9165955,214.2299652,211.7866364,210.2199707
16233,28560,2547,214.1099243,208.7899628,200.5499573,192.08992,188.843277,196.8432617,209.5032806,227.1166382,224.9899445,218.1166382,215.0632477,216.3766022
16234,28561,2548,214.1099243,208.7899628,200.5499573,192.08992,188.843277,196.8432617,209.5032806,227.1166382,224.9899445,218.1166382,215.0632477,216.3766022
16235,28562,2549,216.8699493,211.0699615,201.823288,196.3699341,194.8399811,204.0166321,215.5799713,230.8399353,227.999939,220.9199524,216.8666229,218.4399567
16236,28563,2550,216.8699493,211.0699615,201.823288,196.3699341,194.8399811,204.0166321,215.5799713,230.8399353,227.999939,220.9199524,216.8666229,218.4399567
16237,28564,2551,215.5799408,210.7999878,199.3833008,198.8932953,202.2499542,210.9032898,217.5733032,226.9299774,224.9599609,222.6432648,217.19664,216.4166107
16238,28565,2552,215.5799408,210.7999878,199.3833008,198.8932953,202.2499542,210.9032898,217.5733032,226.9299774,224.9599609,222.6432648,217.19664,216.4166107
16239,28566,2553,213.1099548,209.0932922,199.3366241,194.9766083,201.7766266,212.3999634,221.2133026,233.8699493,229.6866302,224.1066284,216.0932922,215.6399689
16240,28567,2554,212.6766205,208.8766479,200.3699493,192.8066254,199.9099731,213.0166321,223.343277,239.1599579,233.2899475,224.2199707,216.7133179,216.8366394
16241,28568,2555,212.6766205,208.8766479,200.3699493,192.8066254,199.9099731,213.0166321,223.343277,239.1599579,233.2899475,224.2199707,216.7133179,216.8366394
16242,28569,2556,214.2732697,210.1532898,202.4499512,192.3766327,196.64328,212.8132935,223.9465942,242.8199615,235.7732544,222.9732819,219.0332794,219.9999847
16243,28570,2557,214.2732697,210.1532898,202.4499512,192.3766327,196.64328,212.8132935,223.9465942,242.8199615,235.7732544,222.9732819,219.0332794,219.9999847
16244,28571,2558,218.9999695,213.7400055,206.8599548,199.216629,205.1966095,221.039978,234.2432404,252.2466125,248.7632751,234.9633026,229.6566315,224.6366425
16245,28572,2559,218.9999695,213.7400055,206.8599548,199.216629,205.1966095,221.039978,234.2432404,252.2466125,248.7632751,234.9633026,229.6566315,224.6366425
16246,28573,2560,225.289978,218.6332855,212.4332733,208.1733093,213.8666382,228.8732758,243.956604,263.7733154,265.0766296,249.4266205,240.14328,231.5365906
16247,28574,2561,225.289978,218.6332855,212.4332733,208.1733093,213.8666382,228.8732758,243.956604,263.7733154,265.0766296,249.4266205,240.14328,231.5365906
16248,28575,2562,233.0932922,224.8066559,219.1966095,219.2532806,222.6766052,236.3199615,253.1100006,277.3933411,284.7032776,266.3799744,250.4999695,240.719986
16249,28576,2563,233.0932922,224.8066559,219.1966095,219.2532806,222.6766052,236.3199615,253.1100006,277.3933411,284.7032776,266.3799744,250.4999695,240.719986
16250,28577,2564,256.0399475,247.1465912,238.0766144,238.4499512,233.9399414,240.6766205,256.1066284,283.4432983,298.6699829,291.8599548,275.0232849,263.1566467
16251,28578,2565,256.0399475,247.1465912,238.0766144,238.4499512,233.9399414,240.6766205,256.1066284,283.4432983,298.6699829,291.8599548,275.0232849,263.1566467
16252,28579,2566,273.7799683,263.4399719,251.0966339,248.3166351,238.1499329,237.3132935,252.1133118,281.8966675,305.3333435,308.7733459,292.7366333,281.2132874
16253,28580,2567,273.7799683,263.4399719,251.0966339,248.3166351,238.1499329,237.3132935,252.1133118,281.8966675,305.3333435,308.7733459,292.7366333,281.2132874
16254,28581,2568,286.3032837,273.7399292,258.2566223,248.83992,235.2899628,226.2666016,241.1199646,272.7599792,304.6633606,317.0966187,303.6433411,294.8932495
16255,28582,2569,289.7200012,273.7266235,258.0733032,236.22995,217.6000061,207.8633118,222.0732574,251.6965942,287.7532959,307.7199402,302.8566284,297.9666748
16256,28583,2570,289.7200012,273.7266235,258.0733032,236.22995,217.6000061,207.8633118,222.0732574,251.6965942,287.7532959,307.7199402,302.8566284,297.9666748
16257,28633,2571,285.2799683,293.7566223,286.2999878,265.8399658,254.9966125,253.156601,261.3566284,270.0332947,272.5099487,278.519989,288.8466187,288.7833252
16258,28634,2572,285.2799683,293.7566223,286.2999878,265.8399658,254.9966125,253.156601,261.3566284,270.0332947,272.5099487,278.519989,288.8466187,288.7833252
16259,28635,2573,285.2432556,291.2766418,274.3565979,258.1266479,252.9733124,255.9466248,265.7499695,272.6432495,276.6799927,282.3666077,287.8099365,284.9233398
16260,28636,2574,285.2432556,291.2766418,274.3565979,258.1266479,252.9733124,255.9466248,265.7499695,272.6432495,276.6799927,282.3666077,287.8099365,284.9233398
16261,28637,2575,271.0766296,275.7032776,260.4966125,255.8032684,250.3332977,251.0232697,258.7565918,252.9666443,253.1932983,259.8866272,264.9066467,265.8433228
16262,28638,2576,271.0766296,275.7032776,260.4966125,255.8032684,250.3332977,251.0232697,258.7565918,252.9666443,253.1932983,259.8866272,264.9066467,265.8433228
16263,28639,2577,262.7666321,268.3332825,255.0999298,253.913269,251.8899536,254.3299408,261.6266174,257.293335,253.8332977,252.1833191,258.7632446,259.289978
