OID,Id,ORIG_FID,vbdsf1,vbdsf2,vbdsf3,vbdsf4,vbdsf5,vbdsf6,vbdsf7,vbdsf8,vbdsf9,vbdsf10,vbdsf11,vbdsf12
12309,38360,5488,104.5866165,121.8899765,130.7366028,145.4166412,149.3265991,146.573288,124.0066147,113.9566193,115.283287,112.0132904,107.119957,96.76662445
12310,38361,5489,103.3399506,119.8999405,128.009964,142.3699493,145.7366333,141.1566315,119.7866211,110.236618,109.0166168,106.2866211,103.9866104,94.88328552
12311,38362,5490,99.44327545,114.8166199,121.2499619,134.7766418,138.4599457,130.5799713,109.8732834,101.5366211,98.75662994,94.65662384,95.68661499,89.65994263
12312,38363,5491,99.44327545,114.8166199,121.2499619,134.7766418,138.4599457,130.5799713,109.8732834,101.5366211,98.75662994,94.65662384,95.68661499,89.65994263
12313,38364,5492,101.826622,117.0599442,125.0699539,139.8399353,141.7566071,133.7999573,113.783287,108.6466217,102.936615,98.01328278,102.1532822,94.53329468
12314,38365,5493,101.826622,117.0599442,125.0699539,139.8399353,141.7566071,133.7999573,113.783287,108.6466217,102.936615,98.01328278,102.1532822,94.53329468
12315,38366,5494,106.0566177,121.389946,131.0466156,144.1766205,140.8699493,132.22995,113.9999466,110.3799667,100.0366211,97.44995117,107.1299362,99.806633
12316,38367,5495,106.0566177,121.389946,131.0466156,144.1766205,140.8699493,132.22995,113.9999466,110.3799667,100.0366211,97.44995117,107.1299362,99.806633
12317,38368,5496,112.1299744,127.8166199,139.2132874,147.7966156,135.803299,125.9132843,110.5199738,106.7466202,89.99661255,92.95328522,110.5932922,105.4466171
12318,38369,5497,112.1299744,127.8166199,139.2132874,147.7966156,135.803299,125.9132843,110.5199738,106.7466202,89.99661255,92.95328522,110.5932922,105.4466171
12319,38370,5498,109.6832733,125.7599258,136.0266113,140.7866364,122.7966003,119.9433136,104.1466293,105.1366196,93.93995667,85.34327698,103.9232941,102.6532822
12320,38371,5499,109.6832733,125.7599258,136.0266113,140.7866364,122.7966003,119.9433136,104.1466293,105.1366196,93.93995667,85.34327698,103.9232941,102.6532822
12321,38372,5500,108.7899399,125.7566299,136.3799591,139.4299622,120.8699646,122.823288,105.1832962,108.4066238,104.6666183,93.35661316,103.2466125,101.8132782
12322,38373,5501,108.7899399,125.7566299,136.3799591,139.4299622,120.8699646,122.823288,105.1832962,108.4066238,104.6666183,93.35661316,103.2466125,101.8132782
12323,38374,5502,109.4599609,127.796608,140.2566223,143.6665955,130.0433044,134.5466309,113.6432953,116.5799561,122.2232895,116.966629,108.5832901,102.9299393
12324,38375,5503,109.4599609,127.796608,140.2566223,143.6665955,130.0433044,134.5466309,113.6432953,116.5799561,122.2232895,116.966629,108.5832901,102.9299393
12325,38376,5504,102.9932785,120.1299591,128.5866089,125.3099365,120.0299454,127.0099335,100.8032913,103.9799576,119.2733002,109.1932831,99.06994629,97.04660797
12326,38377,5505,93.89661407,107.4399414,117.6466293,118.4532852,120.2566223,126.8466339,97.75328064,96.47996521,116.3566208,111.8999481,98.26993561,92.08996582
12327,38378,5506,93.89661407,107.4399414,117.6466293,118.4532852,120.2566223,126.8466339,97.75328064,96.47996521,116.3566208,111.8999481,98.26993561,92.08996582
12328,38379,5507,82.13327789,89.75996399,107.4666367,123.1099625,130.7699432,134.029953,104.5199509,94.07328033,113.4999619,125.1399612,106.2066116,88.07994843
12329,38380,5508,82.13327789,89.75996399,107.4666367,123.1099625,130.7699432,134.029953,104.5199509,94.07328033,113.4999619,125.1399612,106.2066116,88.07994843
12330,38381,5509,93.84328461,105.7366257,120.2566071,130.9399414,127.8766174,120.1832962,90.52662659,85.93328094,108.7699509,120.236618,106.7366257,95.12662506
12331,38382,5510,93.84328461,105.7366257,120.2566071,130.9399414,127.8766174,120.1832962,90.52662659,85.93328094,108.7699509,120.236618,106.7366257,95.12662506
12332,38383,5511,98.45328522,111.2132874,122.7133026,126.1899567,119.4332809,101.936615,72.60995483,74.70327759,97.1799469,112.2399521,103.3132782,96.61328888
12333,38384,5512,98.45328522,111.2132874,122.7133026,126.1899567,119.4332809,101.936615,72.60995483,74.70327759,97.1799469,112.2399521,103.3132782,96.61328888
12334,38385,5513,96.00660706,106.2466202,114.7966232,108.8732834,105.3899612,79.32661438,50.80662155,60.39328384,78.70996094,101.1199493,95.94662476,92.54662323
12335,38386,5514,96.00660706,106.2466202,114.7966232,108.8732834,105.3899612,79.32661438,50.80662155,60.39328384,78.70996094,101.1199493,95.94662476,92.54662323
12336,38387,5515,104.2032928,114.7799759,124.4699478,125.6799393,127.4032898,94.49328613,71.60995483,75.7166214,95.07662201,113.0899582,103.8266296,99.69662476
12337,38388,5516,104.2032928,114.7799759,124.4699478,125.6799393,127.4032898,94.49328613,71.60995483,75.7166214,95.07662201,113.0899582,103.8266296,99.69662476
12338,38389,5517,109.2632904,120.3866196,130.9999542,135.0966187,138.2032928,102.8332901,79.97995758,81.33327484,103.5299454,119.6199646,108.013298,103.6932907
12339,38390,5518,109.2632904,120.3866196,130.9999542,135.0966187,138.2032928,102.8332901,79.97995758,81.33327484,103.5299454,119.6199646,108.013298,103.6932907
12340,38391,5519,111.2066193,123.0732651,134.3899536,137.1399536,137.8166199,104.3732834,75.84329224,77.21327972,104.0466309,120.7232895,108.4966049,104.5832901
12341,38392,5520,86.4299469,97.40329742,121.8999558,140.0032806,146.1499481,112.6466217,77.40662384,81.73995209,115.5866165,126.7732925,107.0599518,89.05995941
12342,38393,5521,86.4299469,97.40329742,121.8999558,140.0032806,146.1499481,112.6466217,77.40662384,81.73995209,115.5866165,126.7732925,107.0599518,89.05995941
12343,38394,5522,69.46327972,78.59327698,112.4499512,140.8399506,148.4433136,109.6832809,72.18661499,79.34662628,119.8666153,129.1366272,103.8032913,78.05995178
12344,38413,5523,99.74662018,119.1399384,133.4066162,133.5732727,120.7999649,81.41327667,64.23995209,63.12994766,84.47995758,93.9666214,91.24995422,88.14661407
12345,38414,5524,99.74662018,119.1399384,133.4066162,133.5732727,120.7999649,81.41327667,64.23995209,63.12994766,84.47995758,93.9666214,91.24995422,88.14661407
12346,38415,5525,93.92328644,111.4599457,121.6932907,122.2099609,118.2966232,91.68663025,73.70661926,70.9332962,80.96328735,86.28327942,87.62661743,84.87662506
12347,38416,5526,93.92328644,111.4599457,121.6932907,122.2099609,118.2966232,91.68663025,73.70661926,70.9332962,80.96328735,86.28327942,87.62661743,84.87662506
12348,38417,5527,92.79662323,108.5199738,118.1299515,120.8399429,118.6066132,95.03662109,77.13994598,75.80662537,80.19662476,84.17661285,87.27663422,85.03328705
12349,38418,5528,92.79662323,108.5199738,118.1299515,120.8399429,118.6066132,95.03662109,77.13994598,75.80662537,80.19662476,84.17661285,87.27663422,85.03328705
12350,38419,5529,96.36662292,110.3499451,122.7432785,129.529953,121.7266083,91.47329712,74.53661346,77.74662018,82.1832962,87.62328339,90.2432785,88.63994598
12351,38420,5530,96.36662292,110.3499451,122.7432785,129.529953,121.7266083,91.47329712,74.53661346,77.74662018,82.1832962,87.62328339,90.2432785,88.63994598
12352,38421,5531,92.69327545,111.2032776,125.1132889,128.0866241,108.2999496,72.01329803,58.75661087,62.26328659,74.22328186,80.87995148,82.73329163,84.25661469
12353,38422,5532,87.11995697,110.2766113,128.509964,130.0132751,102.7332993,66.45996094,59.20662308,62.32995605,73.23995209,76.53993988,75.70327759,78.72660828
12354,38434,5533,85.66995239,106.7766113,129.3532867,130.8032837,94.96328735,69.70328522,68.64328766,69.90995026,75.83662415,77.64662933,74.30995178,74.57328033
12355,38435,5534,85.66995239,106.7766113,129.3532867,130.8032837,94.96328735,69.70328522,68.64328766,69.90995026,75.83662415,77.64662933,74.30995178,74.57328033
12356,38436,5535,90.27661896,108.3499527,123.7099609,121.6666107,82.62329865,61.07661819,59.54661942,59.43327332,65.24662018,71.64328003,76.59662628,80.66662598
12357,38437,5536,88.8499527,101.9266052,115.6765976,111.9299469,77.98997498,64.34329224,61.99660873,61.60329056,64.45661926,71.52661896,81.2966156,84.13993073
12358,38438,5537,88.8499527,101.9266052,115.6765976,111.9299469,77.98997498,64.34329224,61.99660873,61.60329056,64.45661926,71.52661896,81.2966156,84.13993073
12359,38439,5538,86.08995056,94.90328979,106.2266159,100.8232727,74.73995972,67.29329681,65.0999527,63.7966156,64.54328918,71.66329193,82.85995483,84.67329407
12360,38440,5539,86.08995056,94.90328979,106.2266159,100.8232727,74.73995972,67.29329681,65.0999527,63.7966156,64.54328918,71.66329193,82.85995483,84.67329407
12361,38441,5540,81.92662048,87.31996155,95.39328766,88.39328003,72.8332901,69.96327972,68.80329132,65.98661804,65.47662354,72.05995178,81.27328491,82.26660919
12362,38442,5541,81.92662048,87.31996155,95.39328766,88.39328003,72.8332901,69.96327972,68.80329132,65.98661804,65.47662354,72.05995178,81.27328491,82.26660919
12363,38443,5542,84.61995697,87.67662048,92.94994354,85.25660706,74.89329529,71.58995819,67.82994843,63.30662155,64.03995514,73.58994293,82.03995514,80.20328522
12364,38444,5543,84.61995697,87.67662048,92.94994354,85.25660706,74.89329529,71.58995819,67.82994843,63.30662155,64.03995514,73.58994293,82.03995514,80.20328522
12365,38445,5544,85.30327606,87.79329681,90.92993927,82.95326996,75.85661316,72.34662628,68.10329437,62.36662292,62.70995331,71.31995392,80.53330231,78.37661743
12366,38446,5545,85.30327606,87.79329681,90.92993927,82.95326996,75.85661316,72.34662628,68.10329437,62.36662292,62.70995331,71.31995392,80.53330231,78.37661743
12367,38447,5546,84.09329224,87.64994812,89.31994629,81.41327667,75.72328186,72.20328522,69.59996796,63.17994308,61.47662354,65.28994751,76.73661041,76.70661926
12368,38448,5547,84.09329224,87.64994812,89.31994629,81.41327667,75.72328186,72.20328522,69.59996796,63.17994308,61.47662354,65.28994751,76.73661041,76.70661926
12369,38459,5548,74.47661591,85.529953,102.6666107,107.6532974,90.22328949,81.60997009,79.12329102,72.17993927,76.75328064,70.17661285,66.31328583,64.40995789
12370,38460,5549,69.8599472,79.91661835,98.2599411,104.3766174,87.19662476,81.97328949,78.4499588,73.24996185,73.82995605,68.03994751,62.51661682,61.83661652
12371,38461,5550,69.8599472,79.91661835,98.2599411,104.3766174,87.19662476,81.97328949,78.4499588,73.24996185,73.82995605,68.03994751,62.51661682,61.83661652
12372,38462,5551,65.37995911,76.48661041,95.45658875,104.5232849,88.14328766,82.08994293,78.05662537,73.74996185,72.78994751,66.99662018,60.43328476,59.39661789
12373,38485,5552,70.82996368,83.35995483,97.67328644,105.5766296,96.96328735,88.29995728,81.84996796,76.2432785,74.65995026,68.41994476,61.72328568,60.34994888
12374,38597,5553,65.45661926,82.34996033,98.82994843,109.7932663,112.119957,103.1666183,99.81661987,97.23995972,88.1266098,81.11328125,73.41995239,63.42662048
12375,38598,5554,65.45661926,82.34996033,98.82994843,109.7932663,112.119957,103.1666183,99.81661987,97.23995972,88.1266098,81.11328125,73.41995239,63.42662048
12376,38599,5555,62.42661667,78.70993805,94.06327057,99.06327057,103.8466263,91.93994904,88.22660828,86.5632782,79.15661621,72.77994537,66.33661652,59.279953
12377,38600,5556,62.42661667,78.70993805,94.06327057,99.06327057,103.8466263,91.93994904,88.22660828,86.5632782,79.15661621,72.77994537,66.33661652,59.279953
12378,38601,5557,69.56328583,85.80995178,101.7432938,105.7866211,106.5266113,91.39661407,86.27996063,86.13994598,78.89661407,77.99662018,74.65662384,67.72328186
12379,38602,5558,74.76326752,90.05329895,106.6632843,110.3166122,107.1032791,90.81995392,86.0832901,86.06994629,79.33328247,82.40661621,80.23995972,72.84662628
12380,38603,5559,74.76326752,90.05329895,106.6632843,110.3166122,107.1032791,90.81995392,86.0832901,86.06994629,79.33328247,82.40661621,80.23995972,72.84662628
12381,38604,5560,78.04994965,91.40661621,108.7866135,112.6866226,105.5799561,90.26663208,87.60328674,86.38996124,80.44661713,85.97994995,83.1199646,74.63661957
12382,38605,5561,78.04994965,91.40661621,108.7866135,112.6866226,105.5799561,90.26663208,87.60328674,86.38996124,80.44661713,85.97994995,83.1199646,74.63661957
12383,38606,5562,80.80995178,92.51328278,110.4332809,116.1132965,110.6699448,97.23661041,99.58660126,93.88994598,85.6266098,88.4132843,85.41662598,77.26661682
12384,38607,5563,80.80995178,92.51328278,110.4332809,116.1132965,110.6699448,97.23661041,99.58660126,93.88994598,85.6266098,88.4132843,85.41662598,77.26661682
12385,38608,5564,81.98329926,92.74997711,109.8299484,115.6999512,109.6699448,96.1166153,103.3999481,96.01328278,85.07662964,86.09662628,84.33328247,77.92662048
12386,38609,5565,81.98329926,92.74997711,109.8299484,115.6999512,109.6699448,96.1166153,103.3999481,96.01328278,85.07662964,86.09662628,84.33328247,77.92662048
12387,38610,5566,81.56328583,91.97327423,107.0399628,111.4299469,102.6499558,87.04662323,99.10661316,92.73329163,78.86660767,79.02327728,79.88328552,76.60662079
12388,38611,5567,81.56328583,91.97327423,107.0399628,111.4299469,102.6499558,87.04662323,99.10661316,92.73329163,78.86660767,79.02327728,79.88328552,76.60662079
12389,38612,5568,76.68328094,89.02994537,104.7299576,113.4399414,109.0666199,96.3699646,101.2832947,98.99996185,89.45661926,81.53662109,75.84327698,71.83328247
12390,38622,5569,72.029953,84.32662201,101.846611,104.899971,94.82660675,93.46662903,92.43994141,91.25661469,84.31994629,75.23995209,65.10327911,62.84662628
12391,38623,5570,72.24995422,85.47328949,102.809967,105.2733002,95.65661621,95.22994995,92.17329407,91.12328339,86.86328888,77.70327759,66.05662537,64.20995331
12392,38628,5571,71.18995667,84.3599472,100.9166183,103.3166199,88.78327179,87.81995392,84.04995728,83.78328705,81.16661835,72.82994843,64.1099472,62.78661346
12393,38632,5572,74.20662689,87.13661957,102.2332764,104.9632645,87.46996307,88.82662201,84.20328522,84.95995331,82.09660339,73.49328613,64.28995514,66.11328888
12394,38633,5573,74.20662689,87.13661957,102.2332764,104.9632645,87.46996307,88.82662201,84.20328522,84.95995331,82.09660339,73.49328613,64.28995514,66.11328888
12395,38634,5574,76.25993347,89.73329163,104.6099548,107.1732864,88.57661438,89.11328888,84.95662689,85.55662537,81.34661102,74.029953,65.80995178,67.3666153
12396,38635,5575,76.25993347,89.73329163,104.6099548,107.1732864,88.57661438,89.11328888,84.95662689,85.55662537,81.34661102,74.029953,65.80995178,67.3666153
12397,38636,5576,77.48327637,91.74328613,105.936615,107.593277,88.33995819,87.9932785,84.76328278,85.39995575,79.78662872,73.74329376,66.51662445,68.07328796
12398,38637,5577,77.48327637,91.74328613,105.936615,107.593277,88.33995819,87.9932785,84.76328278,85.39995575,79.78662872,73.74329376,66.51662445,68.07328796
12399,38638,5578,77.89661407,93.16329956,106.233284,106.2166214,86.78661346,85.48329163,83.61328888,84.46328735,77.36994934,72.68662262,66.40995026,68.27994537
12400,38674,5579,42.04328156,51.10329056,65.3966217,52.85662079,57.91328812,65.62662506,65.46994781,73.83661652,78.54328918,75.22661591,63.12662125,44.483284
12401,38675,5580,42.04328156,51.10329056,65.3966217,52.85662079,57.91328812,65.62662506,65.46994781,73.83661652,78.54328918,75.22661591,63.12662125,44.483284
12402,38683,5581,82.43994904,101.5833054,129.4732971,143.9833221,153.4032898,154.6466522,141.5266266,128.373291,123.1866226,109.5066147,81.95994568,74.44328308
12403,38684,5582,82.43994904,101.5833054,129.4732971,143.9833221,153.4032898,154.6466522,141.5266266,128.373291,123.1866226,109.5066147,81.95994568,74.44328308
12404,38685,5583,81.15662384,100.4599609,129.1066132,141.6732788,146.3699493,149.8999329,139.7299652,123.8766251,116.1599579,105.3866196,79.91662598,73.56328583
12405,38686,5584,81.15662384,100.4599609,129.1066132,141.6732788,146.3699493,149.8999329,139.7299652,123.8766251,116.1599579,105.3866196,79.91662598,73.56328583
12406,38687,5585,78.9499588,98.35663605,127.6332703,138.5266113,140.3266144,145.8699493,137.0466156,120.3332748,111.7966156,101.8565979,77.39329529,71.58328247
12407,38688,5586,78.9499588,98.35663605,127.6332703,138.5266113,140.3266144,145.8699493,137.0466156,120.3332748,111.7966156,101.8565979,77.39329529,71.58328247
12408,38689,5587,75.80994415,95.3132782,125.0532684,134.5432892,135.3066254,142.5866241,133.5032806,117.7566223,110.0332794,98.88660431,74.49994659,68.50328827
12409,38690,5588,75.80994415,95.3132782,125.0532684,134.5432892,135.3066254,142.5866241,133.5032806,117.7566223,110.0332794,98.88660431,74.49994659,68.50328827
12410,38691,5589,76.15661621,95.71327209,125.2732925,133.5932922,134.0699463,140.3632813,130.009964,116.3066177,110.1199722,99.01329041,77.0832901,68.70995331
12411,38692,5590,77.07662201,96.7766037,125.4799576,132.7732849,132.3899536,138.113266,126.5532761,113.8866196,108.8966293,98.23662567,79.89329529,69.233284
12412,38693,5591,77.07662201,96.7766037,125.4799576,132.7732849,132.3899536,138.113266,126.5532761,113.8866196,108.8966293,98.23662567,79.89329529,69.233284
12413,38694,5592,78.54994202,98.5632782,125.6699448,132.0999451,130.279953,135.8299408,123.1366043,110.5232849,106.373291,96.55661774,82.88996124,70.03328705
12414,38695,5593,78.54994202,98.5632782,125.6699448,132.0999451,130.279953,135.8299408,123.1366043,110.5232849,106.373291,96.55661774,82.88996124,70.03328705
12415,38696,5594,80.79328918,101.279953,126.6266022,134.4499512,133.0899506,137.156662,124.5432816,111.7866058,107.593277,98.54994202,86.38328552,73.70662689
12416,38697,5595,80.79328918,101.279953,126.6266022,134.4499512,133.0899506,137.156662,124.5432816,111.7866058,107.593277,98.54994202,86.38328552,73.70662689
12417,38698,5596,82.29662323,103.1932907,126.7032852,136.3199615,133.8566132,136.5132751,122.8466263,110.2666168,106.4332809,98.74329376,88.75330353,76.4499588
12418,38699,5597,82.29662323,103.1932907,126.7032852,136.3199615,133.8566132,136.5132751,122.8466263,110.2666168,106.4332809,98.74329376,88.75330353,76.4499588
12419,38700,5598,83.05995941,104.2232819,125.8099518,137.6732941,132.7732849,134.0666199,118.0666275,105.9499664,102.8666153,97.15662384,89.96994781,78.28662109
12420,38701,5599,83.05995941,104.2232819,125.8099518,137.6732941,132.7732849,134.0666199,118.0666275,105.9499664,102.8666153,97.15662384,89.96994781,78.28662109
12421,38702,5600,85.16661835,106.2499542,125.5199509,136.8799438,132.4299622,134.019928,121.2899628,110.073288,104.7566147,97.48996735,89.81327057,77.6632843
12422,38703,5601,85.16661835,106.2499542,125.5199509,136.8799438,132.4299622,134.019928,121.2899628,110.073288,104.7566147,97.48996735,89.81327057,77.6632843
12423,38704,5602,87.95328522,108.9299469,126.3632889,137.6699371,135.1599731,137.3732758,126.4132843,116.2132797,111.033287,102.6732941,92.15662384,78.93662262
12424,38705,5603,87.95328522,108.9299469,126.3632889,137.6699371,135.1599731,137.3732758,126.4132843,116.2132797,111.033287,102.6732941,92.15662384,78.93662262
12425,38706,5604,91.40995789,112.2632828,128.299942,140.0232697,140.9933014,144.0666351,133.3433075,124.2066269,121.7832947,112.8166275,96.97329712,82.09661102
12426,38707,5605,91.62328339,111.439949,126.3666153,138.1766205,139.053299,142.4232941,129.2866364,118.9699554,120.9366226,111.8566055,96.52994537,81.779953
12427,38708,5606,91.62328339,111.439949,126.3666153,138.1766205,139.053299,142.4232941,129.2866364,118.9699554,120.9366226,111.8566055,96.52994537,81.779953
12428,38709,5607,92.68995667,112.2932816,126.119957,138.5632782,141.3566132,144.2766113,129.6499481,118.4732819,122.6532898,113.6432877,97.59326935,82.72328949
12429,38710,5608,92.68995667,112.2932816,126.119957,138.5632782,141.3566132,144.2766113,129.6499481,118.4732819,122.6532898,113.6432877,97.59326935,82.72328949
12430,38711,5609,94.56994629,114.8566208,127.6732636,141.1499481,147.8766327,149.6066284,134.466629,122.6932755,126.9866257,118.2066193,100.1432877,84.91996765
12431,38712,5610,94.56994629,114.8566208,127.6732636,141.1499481,147.8766327,149.6066284,134.466629,122.6932755,126.9866257,118.2066193,100.1432877,84.91996765
12432,38713,5611,96.87662506,116.8932724,129.6066132,145.9833069,153.3366241,151.5432892,133.896637,121.573288,127.5599442,119.6832962,102.6332779,87.91329193
12433,38714,5612,96.87662506,116.8932724,129.6066132,145.9833069,153.3366241,151.5432892,133.896637,121.573288,127.5599442,119.6832962,102.6332779,87.91329193
12434,38715,5613,98.07995605,117.4666214,130.0432892,148.0166168,155.5666199,152.5266266,132.7566223,120.1699524,127.7466202,119.1999512,103.2866211,89.1832962
12435,38716,5614,98.07995605,117.4666214,130.0432892,148.0166168,155.5666199,152.5266266,132.7566223,120.1699524,127.7466202,119.1999512,103.2866211,89.1832962
12436,38717,5615,98.30661774,116.6199493,129.0132904,147.2133026,154.5332642,152.5432587,131.0666199,118.503273,127.5566254,116.7432938,102.0799484,88.75661469
12437,38718,5616,98.30661774,116.6199493,129.0132904,147.2133026,154.5332642,152.5432587,131.0666199,118.503273,127.5566254,116.7432938,102.0799484,88.75661469
12438,38719,5617,98.98995972,118.6199646,130.7332764,148.5232697,155.6999512,155.0933228,138.0466156,127.0399551,130.529953,117.8632813,104.1899567,90.39662933
12439,38720,5618,98.98995972,118.6199646,130.7332764,148.5232697,155.6999512,155.0933228,138.0466156,127.0399551,130.529953,117.8632813,104.1899567,90.39662933
12440,38721,5619,99.12328339,119.4232941,131.1966095,148.5232697,155.8999481,155.5832825,141.4832916,131.8366089,130.6632996,117.093277,104.3799591,91.1632843
12441,38722,5620,98.69328308,119.0199432,130.4066162,147.236618,155.1399536,153.9966278,141.3665924,132.8466187,127.9466171,114.45327,102.6432877,91.03329468
12442,38723,5621,98.69328308,119.0199432,130.4066162,147.236618,155.1399536,153.9966278,141.3665924,132.8466187,127.9466171,114.45327,102.6432877,91.03329468
12443,38724,5622,99.3332901,119.029953,130.47995,148.2599335,155.3432922,152.8332672,138.22995,131.2766266,125.1966248,112.8732834,104.4666214,93.21328735
12444,38725,5623,99.3332901,119.029953,130.47995,148.2599335,155.3432922,152.8332672,138.22995,131.2766266,125.1966248,112.8732834,104.4666214,93.21328735
12445,38726,5624,101.6999588,121.0466232,132.7666168,149.5232849,152.9432983,150.8499298,135.7966003,129.9066315,120.2766113,108.8766022,106.3566132,96.22994232
12446,38727,5625,101.6999588,121.0466232,132.7666168,149.5232849,152.9432983,150.8499298,135.7966003,129.9066315,120.2766113,108.8766022,106.3566132,96.22994232
12447,38728,5626,105.8732834,125.0432816,137.2166138,151.039978,147.9333038,148.0532837,134.0832825,128.7332916,113.1899643,102.483284,108.2732849,100.0699539
12448,38729,5627,105.8732834,125.0432816,137.2166138,151.039978,147.9333038,148.0532837,134.0832825,128.7332916,113.1899643,102.483284,108.2732849,100.0699539
12449,38730,5628,104.639946,124.2799606,136.1832886,148.6632996,142.7532806,145.6332855,131.1099548,128.8699646,115.7466049,101.5233002,105.7232971,98.38661957
12450,38731,5629,104.639946,124.2799606,136.1832886,148.6632996,142.7532806,145.6332855,131.1099548,128.8699646,115.7466049,101.5233002,105.7232971,98.38661957
12451,38732,5630,103.4732666,123.6299515,136.0699615,146.3332977,138.8033142,143.4199524,125.4032822,125.6632843,118.0466156,102.6466064,101.5399399,96.31995392
12452,38733,5631,103.4732666,123.6299515,136.0699615,146.3332977,138.8033142,143.4199524,125.4032822,125.6632843,118.0466156,102.6466064,101.5399399,96.31995392
12453,38734,5632,102.3766251,123.1366272,136.8899536,144.0665894,136.0666046,141.3999634,116.9399567,119.139946,120.0999527,105.8133011,95.71663666,93.80330658
12454,38735,5633,102.3766251,123.1366272,136.8899536,144.0665894,136.0666046,141.3999634,116.9399567,119.139946,120.0999527,105.8133011,95.71663666,93.80330658
12455,38736,5634,97.23661804,118.7866287,130.279953,133.1732788,132.0066223,140.7266235,116.9766159,115.4566269,121.5466309,107.4766312,90.83328247,88.86660767
12456,38737,5635,86.49661255,105.6599579,121.5866165,128.7699432,133.72995,141.9333191,117.7432861,111.3332748,121.5366211,112.9732819,89.77327728,82.25328827
12457,38738,5636,86.49661255,105.6599579,121.5866165,128.7699432,133.72995,141.9333191,117.7432861,111.3332748,121.5366211,112.9732819,89.77327728,82.25328827
12458,38739,5637,70.15328979,83.70995331,110.7999573,130.8699646,141.2699738,145.0166321,119.2499466,106.7799759,120.0399628,122.326622,92.54662323,73.95996094
12459,38741,5638,81.806633,99.30662537,118.0132828,128.7232819,131.3866272,133.6499481,103.4066086,99.3766098,120.1732941,114.6766205,91.80662537,80.85995483
12460,38742,5639,81.806633,99.30662537,118.0132828,128.7232819,131.3866272,133.6499481,103.4066086,99.3766098,120.1732941,114.6766205,91.80662537,80.85995483
12461,38743,5640,88.53660584,106.5466232,119.0066071,122.0732956,125.5432816,125.9332962,93.93995667,94.74995422,119.0066071,112.5466385,92.84661102,85.3699646
12462,38744,5641,88.53660584,106.5466232,119.0066071,122.0732956,125.5432816,125.9332962,93.93995667,94.74995422,119.0066071,112.5466385,92.84661102,85.3699646
12463,38745,5642,90.34996033,105.3999405,113.779953,110.94664,123.7566223,121.873291,90.90994263,92.86664581,116.5832825,115.9599457,95.63328552,87.46327972
12464,38746,5643,90.34996033,105.3999405,113.779953,110.94664,123.7566223,121.873291,90.90994263,92.86664581,116.5832825,115.9599457,95.63328552,87.46327972
12465,38747,5644,98.78329468,112.9499588,123.3866043,129.8532867,142.9266052,134.9966278,111.1599426,110.5466232,127.8299561,125.8066177,106.4266281,96.33328247
12466,38748,5645,98.78329468,112.9499588,123.3866043,129.8532867,142.9266052,134.9966278,111.1599426,110.5466232,127.8299561,125.8066177,106.4266281,96.33328247
12467,38749,5646,103.7099609,116.8166275,127.6699524,137.5599518,149.999939,138.3032837,115.5832901,113.1599579,128.6599579,128.3799591,110.2033005,100.4032974
12468,38750,5647,103.7099609,116.8166275,127.6699524,137.5599518,149.999939,138.3032837,115.5832901,113.1599579,128.6599579,128.3799591,110.2033005,100.4032974
12469,38751,5648,105.0899582,116.9966202,126.6166153,134.073288,144.9199524,131.8132935,104.1766129,100.7432861,119.053299,123.6599426,106.9799423,99.70327759
12470,38752,5649,99.79328156,112.026619,127.2366257,139.0966339,151.4866028,135.913269,106.4499588,106.2032776,126.41996,127.2866058,107.7999496,96.32328796
12471,38753,5650,99.79328156,112.026619,127.2366257,139.0966339,151.4866028,135.913269,106.4499588,106.2032776,126.41996,127.2866058,107.7999496,96.32328796
12472,38754,5651,88.20996857,101.5866318,124.6766281,143.569931,156.3866119,138.3433075,106.2832947,108.6166229,131.9832916,130.549942,106.9432831,88.41329193
12473,38755,5652,88.20996857,101.5866318,124.6766281,143.569931,156.3866119,138.3433075,106.2832947,108.6166229,131.9832916,130.549942,106.9432831,88.41329193
12474,38756,5653,70.38661957,85.68661499,119.0032959,147.4966125,159.6399536,139.1999512,103.6832962,107.9599457,135.7166138,133.4266205,104.4199524,75.98995209
12475,38773,5654,98.99996185,120.2432709,136.3366241,139.4266205,136.3499603,88.21995544,61.21662521,59.9532814,78.88328552,94.56661987,90.83327484,84.92996216
12476,38774,5655,98.99996185,120.2432709,136.3366241,139.4266205,136.3499603,88.21995544,61.21662521,59.9532814,78.88328552,94.56661987,90.83327484,84.92996216
12477,38775,5656,89.54994202,107.5132904,121.3265915,124.5666122,128.2666168,95.23996735,74.4332962,72.1266098,80.8132782,87.45328522,84.61995697,80.1166153
12478,38776,5657,89.54994202,107.5132904,121.3265915,124.5666122,128.2666168,95.23996735,74.4332962,72.1266098,80.8132782,87.45328522,84.61995697,80.1166153
12479,38777,5658,88.73326874,104.1632919,116.2232895,121.1499481,125.6932831,98.57662964,80.32662201,78.85329437,83.39328766,87.78328705,85.98661041,81.66995239
12480,38778,5659,88.73326874,104.1632919,116.2232895,121.1499481,125.6932831,98.57662964,80.32662201,78.85329437,83.39328766,87.78328705,85.98661041,81.66995239
12481,38779,5660,96.50660706,110.189949,121.0299759,129.1699524,128.6499634,98.20994568,78.85662079,80.12328339,86.62995148,95.52994537,95.12662506,89.66329193
