OID,Id,ORIG_FID,vddsf1,vddsf2,vddsf3,vddsf4,vddsf5,vddsf6,vddsf7,vddsf8,vddsf9,vddsf10,vddsf11,vddsf12
16975,31064,3289,70.483284,69.9132843,70.47328949,68.76660919,66.63328552,66.78661346,68.49662018,72.51995087,73.85996246,72.279953,70.42662048,68.50327301
16976,31065,3290,64.88661957,65.11995697,64.40995026,62.31328201,59.95994568,60.98328018,62.90662384,66.17995453,67.87327576,65.56328583,64.0632782,63.58661652
16977,31066,3291,64.88661957,65.11995697,64.40995026,62.31328201,59.95994568,60.98328018,62.90662384,66.17995453,67.87327576,65.56328583,64.0632782,63.58661652
16978,31067,3292,66.75327301,65.95329285,64.81995392,61.67329025,59.21661758,59.87662506,63.08661652,66.41661835,70.82662201,69.52661896,67.49662781,66.13661957
16979,31068,3293,66.75327301,65.95329285,64.81995392,61.67329025,59.21661758,59.87662506,63.08661652,66.41661835,70.82662201,69.52661896,67.49662781,66.13661957
16980,31069,3294,64.13994598,63.61996078,62.76661682,62.43328857,61.08327866,61.74662399,62.80328369,65.04994965,67.75328827,66.8332901,65.71994781,64.42329407
16981,31070,3295,64.13994598,63.61996078,62.76661682,62.43328857,61.08327866,61.74662399,62.80328369,65.04994965,67.75328827,66.8332901,65.71994781,64.42329407
16982,31071,3296,62.51328659,62.24662018,61.35995102,61.4432869,60.25329208,60.57329178,61.12661362,63.26994705,65.4299469,64.62663269,63.82328033,62.66994858
16983,31072,3297,61.83662415,61.83995438,60.60661697,58.75328827,56.75994492,56.27662659,58.09327698,61.0232811,63.8199501,62.92329407,61.77661514,60.86328125
16984,31073,3298,61.83662415,61.83995438,60.60661697,58.75328827,56.75994492,56.27662659,58.09327698,61.0232811,63.8199501,62.92329407,61.77661514,60.86328125
16985,31074,3299,71.32994843,71.483284,70.45662689,67.89328766,64.75661469,63.22994614,63.11994934,66.71328735,71.20328522,71.92662811,72.14328766,70.65661621
16986,31075,3300,71.32994843,71.483284,70.45662689,67.89328766,64.75661469,63.22994614,63.11994934,66.71328735,71.20328522,71.92662811,72.14328766,70.65661621
16987,31076,3301,71.6832962,71.90328979,71.2966156,68.86328888,65.57996368,64.05661774,62.91661453,66.31661224,70.95328522,71.99328613,72.70328522,70.91995239
16988,31077,3302,71.6832962,71.90328979,71.2966156,68.86328888,65.57996368,64.05661774,62.91661453,66.31661224,70.95328522,71.99328613,72.70328522,70.91995239
16989,31078,3303,62.83995056,63.11328506,63.11995316,61.66661835,59.21661377,58.78662491,57.46327591,59.80662155,63.05995178,63.11328506,63.43328857,61.62995529
16990,31079,3304,62.83995056,63.11328506,63.11995316,61.66661835,59.21661377,58.78662491,57.46327591,59.80662155,63.05995178,63.11328506,63.43328857,61.62995529
16991,31080,3305,69.86994934,69.52661896,68.70328522,67.38327789,63.54996109,62.76329041,61.01995087,64.55995178,66.77994537,68.5832901,68.83662415,67.60328674
16992,31081,3306,69.86994934,69.52661896,68.70328522,67.38327789,63.54996109,62.76329041,61.01995087,64.55995178,66.77994537,68.5832901,68.83662415,67.60328674
16993,31082,3307,72.05661011,70.88329315,69.72663116,68.12995148,64.28329468,63.6999588,62.10661697,66.6632843,68.65995026,70.65661621,70.76662445,69.57328796
16994,31083,3308,72.05661011,70.88329315,69.72663116,68.12995148,64.28329468,63.6999588,62.10661697,66.6632843,68.65995026,70.65661621,70.76662445,69.57328796
16995,31084,3309,69.42661285,67.18328094,66.16329193,63.96995163,61.39328766,61.57661057,60.68661118,66.1166153,68.74661255,69.30995178,69.24995422,67.49995422
16996,31085,3310,69.42661285,67.18328094,66.16329193,63.96995163,61.39328766,61.57661057,60.68661118,66.1166153,68.74661255,69.30995178,69.24995422,67.49995422
16997,31086,3311,72.43994904,70.66660309,68.67662048,65.63328552,63.12327957,63.44995117,62.32662201,66.42662048,71.02661896,74.65995789,74.30995178,71.80995178
16998,31087,3312,70.42995453,69.733284,67.8166275,64.72995758,62.51328659,63.53662491,62.35661316,65.70661926,70.94328308,75.54328918,74.14995575,70.63994598
16999,31088,3313,70.42995453,69.733284,67.8166275,64.72995758,62.51328659,63.53662491,62.35661316,65.70661926,70.94328308,75.54328918,74.14995575,70.63994598
17000,31089,3314,63.38996124,64.3299408,63.53995514,61.25328445,59.57662201,61.85995865,60.81661224,63.95329285,68.50661469,72.01661682,68.77661133,63.96996307
17001,31090,3315,63.38996124,64.3299408,63.53995514,61.25328445,59.57662201,61.85995865,60.81661224,63.95329285,68.50661469,72.01661682,68.77661133,63.96996307
17002,31091,3316,66.27662659,66.91329193,63.90329361,61.64995193,60.03327942,63.09327698,63.33995056,66.28662109,71.48995972,76.59662628,73.62661743,66.52328491
17003,31092,3317,66.27662659,66.91329193,63.90329361,61.64995193,60.03327942,63.09327698,63.33995056,66.28662109,71.48995972,76.59662628,73.62661743,66.52328491
17004,31093,3318,64.43328094,64.13996124,60.32661057,58.02328873,57.55994797,61.21660995,62.75329208,66.17661285,70.98995209,77.07994843,74.55995178,65.42662811
17005,31094,3319,64.43328094,64.13996124,60.32661057,58.02328873,57.55994797,61.21660995,62.75329208,66.17661285,70.98995209,77.07994843,74.55995178,65.42662811
17006,31095,3320,57.80660629,55.99662781,52.78995514,50.36328888,52.17661667,56.19662094,59.05994797,63.5999527,66.97661591,73.41663361,71.54328918,60.65995789
17007,31096,3321,57.80660629,55.99662781,52.78995514,50.36328888,52.17661667,56.19662094,59.05994797,63.5999527,66.97661591,73.41663361,71.54328918,60.65995789
17008,31097,3322,59.58994675,56.94995499,53.6766243,51.41661835,54.52662277,58.76329041,61.36662674,63.81328964,69.74329376,79.32661438,81.40995026,68.38996124
17009,31098,3323,59.58994675,56.94995499,53.6766243,51.41661835,54.52662277,58.76329041,61.36662674,63.81328964,69.74329376,79.32661438,81.40995026,68.38996124
17010,31099,3324,64.44328308,60.27994919,57.54661942,55.4466095,58.45661545,61.22995758,62.39661789,64.08662415,70.62662506,82.32328033,87.46995544,76.49662018
17011,31100,3325,64.44328308,60.27994919,57.54661942,55.4466095,58.45661545,61.22995758,62.39661789,64.08662415,70.62662506,82.32328033,87.46995544,76.49662018
17012,31101,3326,72.36995697,65.99995422,64.35328674,62.47662354,63.96995926,63.63328552,62.11995697,64.4666214,69.63328552,82.40661621,89.73661041,85.05327606
17013,31107,3327,67.63661957,64.72661591,64.55995178,59.63994598,54.16995621,49.40328217,49.93328476,51.80661392,56.08995056,64.30661774,72.1166153,69.95995331
17014,31150,3328,66.20994568,66.92328644,65.56994629,64.48661804,62.33995056,61.59995651,64.30994415,69.59661102,74.30329132,70.90328217,63.89661789,63.64662552
17015,31151,3329,66.87995148,67.93661499,64.91661835,61.95327377,61.21661758,62.63329315,66.74661255,71.54995728,74.6166153,69.0032959,60.95661545,63.31661606
17016,31152,3330,66.87995148,67.93661499,64.91661835,61.95327377,61.21661758,62.63329315,66.74661255,71.54995728,74.6166153,69.0032959,60.95661545,63.31661606
17017,31153,3331,71.19661713,72.90995026,68.18662262,64.62662506,62.63328552,63.36328125,68.76995087,75.08661652,77.10995483,70.81995392,64.2699585,67.51995087
17018,31154,3332,71.19661713,72.90995026,68.18662262,64.62662506,62.63328552,63.36328125,68.76995087,75.08661652,77.10995483,70.81995392,64.2699585,67.51995087
17019,31155,3333,71.61328888,73.56330109,68.44661713,64.80995941,62.279953,62.58662415,67.6099472,73.07996368,73.49995422,68.27329254,64.87328339,67.91994476
17020,31156,3334,71.61328888,73.56330109,68.44661713,64.80995941,62.279953,62.58662415,67.6099472,73.07996368,73.49995422,68.27329254,64.87328339,67.91994476
17021,31157,3335,68.1632843,69.90662384,65.70329285,62.54995346,60.13995361,60.29328918,63.28995132,65.55995178,63.80662537,61.37995148,62.74662018,64.48329163
17022,31158,3336,68.1632843,69.90662384,65.70329285,62.54995346,60.13995361,60.29328918,63.28995132,65.55995178,63.80662537,61.37995148,62.74662018,64.48329163
17023,31159,3337,67.31328583,68.59327698,65.50995636,62.03328323,59.82328796,60.44328308,61.68328476,62.3599472,61.2299614,60.92661285,62.4666214,64.95327759
17024,31160,3338,67.31328583,68.59327698,65.50995636,62.03328323,59.82328796,60.44328308,61.68328476,62.3599472,61.2299614,60.92661285,62.4666214,64.95327759
17025,31161,3339,66.59661865,68.1166153,65.18994904,62.66994858,60.80994797,60.98661423,60.96328354,60.90995789,61.39328766,62.62661362,63.96329117,65.66661835
17026,31162,3340,66.02662659,68.46994781,64.7966156,64.45995331,63.11661911,61.92662048,61.07995605,61.18994522,64.27662659,66.47660828,67.21994781,66.67662048
17027,31163,3341,66.02662659,68.46994781,64.7966156,64.45995331,63.11661911,61.92662048,61.07995605,61.18994522,64.27662659,66.47660828,67.21994781,66.67662048
17028,31164,3342,63.46995926,65.26327515,62.36327744,60.71994781,59.60995102,58.33662415,58.65995407,59.45329285,62.10995102,63.82328033,63.84329605,62.83661652
17029,31165,3343,63.46995926,65.26327515,62.36327744,60.71994781,59.60995102,58.33662415,58.65995407,59.45329285,62.10995102,63.82328033,63.84329605,62.83661652
17030,31166,3344,65.60995483,67.78996277,65.51995087,63.51995087,62.47662354,60.04328537,60.37662125,62.32661438,66.23994446,68.44661713,66.31994629,64.40995026
17031,31167,3345,65.60995483,67.78996277,65.51995087,63.51995087,62.47662354,60.04328537,60.37662125,62.32661438,66.23994446,68.44661713,66.31994629,64.40995026
17032,31168,3346,72.4299469,76.06995392,74.233284,72.93994141,71.77994537,67.07995605,66.23995209,69.82995605,76.6799469,80.42995453,74.65661621,71.33662415
17033,31169,3347,72.4299469,76.06995392,74.233284,72.93994141,71.77994537,67.07995605,66.23995209,69.82995605,76.6799469,80.42995453,74.65661621,71.33662415
17034,31170,3348,68.68662262,70.81661987,69.56995392,68.72328949,68.97663116,68.18995667,69.37329102,70.56661987,72.87329102,74.09327698,70.29328918,67.26995087
17035,31171,3349,68.68662262,70.81661987,69.56995392,68.72328949,68.97663116,68.18995667,69.37329102,70.56661987,72.87329102,74.09327698,70.29328918,67.26995087
17036,31172,3350,66.79329681,67.87995911,66.68994904,66.14328003,66.44328308,67.50328064,69.58994293,70.06328583,70.40661621,70.53328705,68.21329498,65.02661896
17037,31173,3351,66.79329681,67.87995911,66.68994904,66.14328003,66.44328308,67.50328064,69.58994293,70.06328583,70.40661621,70.53328705,68.21329498,65.02661896
17038,31174,3352,66.69327545,67.24662018,65.58662415,65.23995209,64.19328308,65.01329041,66.89662933,68.34661102,69.24661255,69.73995209,68.43662262,64.59662628
17039,31175,3353,66.69327545,67.24662018,65.58662415,65.23995209,64.19328308,65.01329041,66.89662933,68.34661102,69.24661255,69.73995209,68.43662262,64.59662628
17040,31176,3354,78.91329193,81.22328949,77.21994781,74.19328308,70.94328308,72.85996246,72.55661774,71.8332901,71.93662262,72.50328064,71.84329224,70.72994995
17041,31177,3355,82.36327362,85.28995514,77.70661163,73.82995605,70.57662964,75.43995667,74.48995972,72.80327606,71.99661255,70.16995239,68.20661926,69.53995514
17042,31178,3356,82.36327362,85.28995514,77.70661163,73.82995605,70.57662964,75.43995667,74.48995972,72.80327606,71.99661255,70.16995239,68.20661926,69.53995514
17043,31179,3357,77.04994965,79.42662811,67.02662659,64.17328644,63.09661865,72.70328522,72.73662567,71.28327942,69.4499588,62.72328186,57.4499588,61.06661606
17044,31180,3358,77.04994965,79.42662811,67.02662659,64.17328644,63.09661865,72.70328522,72.73662567,71.28327942,69.4499588,62.72328186,57.4499588,61.06661606
17045,31240,3359,62.02327728,64.23661041,61.65662384,59.62995148,57.2299614,55.99662018,56.97328186,59.39994431,63.30662155,63.92328644,61.91328812,60.8899498
17046,31241,3360,66.43661499,67.25995636,62.85996246,61.33995056,61.87328339,58.94661331,61.15329361,63.00994873,66.89662933,66.88661957,64.279953,64.09662628
17047,31242,3361,66.43661499,67.25995636,62.85996246,61.33995056,61.87328339,58.94661331,61.15329361,63.00994873,66.89662933,66.88661957,64.279953,64.09662628
17048,31243,3362,66.37995148,66.04662323,62.04995346,60.54996109,60.49662018,58.46995544,61.02327728,63.28661346,67.16329193,66.67328644,63.46328354,64.3599472
17049,31244,3363,66.37995148,66.04662323,62.04995346,60.54996109,60.49662018,58.46995544,61.02327728,63.28661346,67.16329193,66.67328644,63.46328354,64.3599472
17050,31245,3364,65.41994476,66.70994568,62.88994598,60.33995438,59.23994827,57.41994095,59.67329025,62.80994797,67.41329193,66.92662048,62.65995407,63.13328934
17051,31246,3365,65.41994476,66.70994568,62.88994598,60.33995438,59.23994827,57.41994095,59.67329025,62.80994797,67.41329193,66.92662048,62.65995407,63.13328934
17052,31247,3366,63.54328537,69.22328949,65.40995026,60.71328354,58.10327911,55.7832756,57.1399498,61.56661606,67.61994934,67.65328217,61.80329132,60.3966217
17053,31248,3367,63.54328537,69.22328949,65.40995026,60.71328354,58.10327911,55.7832756,57.1399498,61.56661606,67.61994934,67.65328217,61.80329132,60.3966217
17054,31250,3368,63.55662537,69.01661682,65.81995392,60.54661942,57.9466095,55.29328537,56.89661407,62.61328506,67.94329071,66.66329193,61.13661957,58.93328094
17055,31251,3369,64.1632843,67.97994995,65.58329773,60.86328888,58.2432785,54.98328018,57.64328384,63.95995331,68.08661652,66.48994446,61.9899559,60.31328583
17056,31252,3370,65.33995056,66.12995148,64.70996094,61.66328812,58.99662781,54.86328506,59.38329315,65.54994965,68.00661469,67.14328766,64.33661652,64.44662476
17057,31253,3371,65.33995056,66.12995148,64.70996094,61.66328812,58.99662781,54.86328506,59.38329315,65.54994965,68.00661469,67.14328766,64.33661652,64.44662476
17058,31254,3372,68.70327759,69.4499588,66.33995056,60.73328781,57.16661835,54.47327805,57.78995514,63.0066185,66.68328857,66.29328918,65.42328644,67.78995514
17059,31255,3373,68.70327759,69.4499588,66.33995056,60.73328781,57.16661835,54.47327805,57.78995514,63.0066185,66.68328857,66.29328918,65.42328644,67.78995514
17060,31256,3374,74.25995636,74.90661621,70.08328247,61.54327393,57.76662064,56.04328537,59.01662064,64.14328766,67.31994629,67.06661987,66.89994049,72.51328278
17061,31258,3375,81.99662018,82.49662781,75.92661285,64.07328796,60.78328323,59.59327698,63.07994461,68.9666214,69.90995026,69.45661926,68.83662415,78.61328125
17062,31259,3376,81.99662018,82.49662781,75.92661285,64.07328796,60.78328323,59.59327698,63.07994461,68.9666214,69.90995026,69.45661926,68.83662415,78.61328125
17063,31260,3377,78.8866272,80.33662415,76.47661591,68.49996185,64.82996368,64.82661438,69.59329224,75.91996002,76.233284,74.67661285,72.1999588,76.49662018
17064,31261,3378,78.8866272,80.33662415,76.47661591,68.49996185,64.82996368,64.82661438,69.59329224,75.91996002,76.233284,74.67661285,72.1999588,76.49662018
17065,31262,3379,74.62328339,76.86328888,74.15328217,68.55994415,63.94995499,63.86328506,69.80995941,76.53328705,77.86328125,75.08995056,71.44995117,73.3866272
17066,31263,3380,74.62328339,76.86328888,74.15328217,68.55994415,63.94995499,63.86328506,69.80995941,76.53328705,77.86328125,75.08995056,71.44995117,73.3866272
17067,31266,3381,76.40662384,78.78328705,75.17662048,68.0466156,61.43995285,58.93328476,66.2166214,73.44329071,78.38661957,75.7166214,73.96996307,75.03662109
17068,31267,3382,76.22661591,78.16995239,75.03661346,67.75328064,61.74995041,58.91994858,65.983284,72.62995911,77.60661316,76.94995117,76.11994934,74.7166214
17069,31268,3383,76.22661591,78.16995239,75.03661346,67.75328064,61.74995041,58.91994858,65.983284,72.62995911,77.60661316,76.94995117,76.11994934,74.7166214
17070,31269,3384,68.63327789,70.25996399,68.53994751,63.32995224,59.03661728,56.6866188,62.98995209,68.37995911,72.45995331,74.35661316,72.95661926,68.28995514
17071,31270,3385,68.63327789,70.25996399,68.53994751,63.32995224,59.03661728,56.6866188,62.98995209,68.37995911,72.45995331,74.35661316,72.95661926,68.28995514
17072,31271,3386,67.42995453,67.43661499,65.06995392,58.81995392,53.69995117,54.1399498,60.35327911,66.95329285,68.10661316,67.45661926,67.14994812,66.19661713
17073,31272,3387,67.42995453,67.43661499,65.06995392,58.81995392,53.69995117,54.1399498,60.35327911,66.95329285,68.10661316,67.45661926,67.14994812,66.19661713
17074,31273,3388,69.18995667,68.39328766,66.04662323,58.55994415,53.65328217,54.59661865,60.0866127,65.88994598,65.80995178,65.5466156,66.45995331,67.70661926
17075,31274,3389,69.18995667,68.39328766,66.04662323,58.55994415,53.65328217,54.59661865,60.0866127,65.88994598,65.80995178,65.5466156,66.45995331,67.70661926
17076,31275,3390,73.86995697,73.10329437,71.40328217,62.52329254,58.91996384,58.07994843,62.21995163,65.13661194,65.64995575,68.57995605,70.8499527,72.85995483
17077,31276,3391,73.86995697,73.10329437,71.40328217,62.52329254,58.91996384,58.07994843,62.21995163,65.13661194,65.64995575,68.57995605,70.8499527,72.85995483
17078,31277,3392,71.01661682,71.029953,68.13994598,59.73328018,57.86328506,57.91995621,61.43660736,64.55328369,65.97995758,68.93662262,68.60662079,70.20328522
17079,31278,3393,71.01661682,71.029953,68.13994598,59.73328018,57.86328506,57.91995621,61.43660736,64.55328369,65.97995758,68.93662262,68.60662079,70.20328522
17080,31279,3394,69.50661469,69.44663239,66.79328918,59.4666214,57.26662445,57.42329025,60.28327942,63.26995468,65.20328522,68.88327789,67.71328735,68.96662903
17081,31280,3395,69.50661469,69.44663239,66.79328918,59.4666214,57.26662445,57.42329025,60.28327942,63.26995468,65.20328522,68.88327789,67.71328735,68.96662903
17082,31281,3396,69.33995056,68.37328339,67.36328888,61.7399559,57.09661484,56.59661865,58.74328613,61.28327942,63.3499527,68.41329193,68.19329071,69.1166153
17083,31282,3397,71.37661743,70.95995331,68.529953,62.88994217,58.23662186,58.5466156,62.83661652,65.73661041,67.11329651,69.04994965,69.11995697,68.93662262
17084,31283,3398,71.37661743,70.95995331,68.529953,62.88994217,58.23662186,58.5466156,62.83661652,65.73661041,67.11329651,69.04994965,69.11995697,68.93662262
17085,31284,3399,71.60328674,71.54662323,68.9666214,64.78661346,60.27661896,59.86661911,64.6466217,68.68994904,71.07662201,71.21994781,70.22995758,69.43662262
17086,31291,3400,75.5832901,76.99994659,75.26662445,74.73329163,66.34994507,61.29994583,59.40329361,64.5666275,73.07662201,75.51995087,77.93662262,75.88996124
17087,31292,3401,79.57995605,81.57662964,79.83328247,77.89328766,69.64329529,65.29328918,61.79994202,66.40328217,75.23995209,78.25328827,82.11328125,81.0099411
17088,31293,3402,79.57995605,81.57662964,79.83328247,77.89328766,69.64329529,65.29328918,61.79994202,66.40328217,75.23995209,78.25328827,82.11328125,81.0099411
17089,31419,3403,70.32662201,68.22994232,69.67995453,67.20329285,64.94662476,62.95994568,64.73329163,70.65662384,76.19662476,77.56661987,75.50328827,71.29995728
17090,31420,3404,70.32662201,68.22994232,69.67995453,67.20329285,64.94662476,62.95994568,64.73329163,70.65662384,76.19662476,77.56661987,75.50328827,71.29995728
17091,31421,3405,83.5832901,80.32994843,83.02328491,81.00328064,79.20329285,77.29995728,79.87995148,85.38661957,88.77661896,89.64328003,86.59327698,80.89995575
17092,31422,3406,83.5832901,80.32994843,83.02328491,81.00328064,79.20329285,77.29995728,79.87995148,85.38661957,88.77661896,89.64328003,86.59327698,80.89995575
17093,31423,3407,70.483284,69.9132843,70.47328949,68.76660919,66.63328552,66.78661346,68.49662018,72.51995087,73.85996246,72.279953,70.42662048,68.50327301
17094,31424,3408,70.483284,69.9132843,70.47328949,68.76660919,66.63328552,66.78661346,68.49662018,72.51995087,73.85996246,72.279953,70.42662048,68.50327301
17095,31425,3409,64.88661957,65.11995697,64.40995026,62.31328201,59.95994568,60.98328018,62.90662384,66.17995453,67.87327576,65.56328583,64.0632782,63.58661652
17096,31426,3410,64.88661957,65.11995697,64.40995026,62.31328201,59.95994568,60.98328018,62.90662384,66.17995453,67.87327576,65.56328583,64.0632782,63.58661652
17097,31427,3411,66.75327301,65.95329285,64.81995392,61.67329025,59.21661758,59.87662506,63.08661652,66.41661835,70.82662201,69.52661896,67.49662781,66.13661957
17098,31428,3412,66.75327301,65.95329285,64.81995392,61.67329025,59.21661758,59.87662506,63.08661652,66.41661835,70.82662201,69.52661896,67.49662781,66.13661957
17099,31429,3413,64.13994598,63.61996078,62.76661682,62.43328857,61.08327866,61.74662399,62.80328369,65.04994965,67.75328827,66.8332901,65.71994781,64.42329407
17100,31430,3414,64.13994598,63.61996078,62.76661682,62.43328857,61.08327866,61.74662399,62.80328369,65.04994965,67.75328827,66.8332901,65.71994781,64.42329407
17101,31431,3415,62.51328659,62.24662018,61.35995102,61.4432869,60.25329208,60.57329178,61.12661362,63.26994705,65.4299469,64.62663269,63.82328033,62.66994858
17102,31432,3416,61.83662415,61.83995438,60.60661697,58.75328827,56.75994492,56.27662659,58.09327698,61.0232811,63.8199501,62.92329407,61.77661514,60.86328125
17103,31433,3417,61.83662415,61.83995438,60.60661697,58.75328827,56.75994492,56.27662659,58.09327698,61.0232811,63.8199501,62.92329407,61.77661514,60.86328125
17104,31434,3418,71.32994843,71.483284,70.45662689,67.89328766,64.75661469,63.22994614,63.11994934,66.71328735,71.20328522,71.92662811,72.14328766,70.65661621
17105,31435,3419,71.32994843,71.483284,70.45662689,67.89328766,64.75661469,63.22994614,63.11994934,66.71328735,71.20328522,71.92662811,72.14328766,70.65661621
17106,31436,3420,71.6832962,71.90328979,71.2966156,68.86328888,65.57996368,64.05661774,62.91661453,66.31661224,70.95328522,71.99328613,72.70328522,70.91995239
17107,31437,3421,71.6832962,71.90328979,71.2966156,68.86328888,65.57996368,64.05661774,62.91661453,66.31661224,70.95328522,71.99328613,72.70328522,70.91995239
17108,31438,3422,62.83995056,63.11328506,63.11995316,61.66661835,59.21661377,58.78662491,57.46327591,59.80662155,63.05995178,63.11328506,63.43328857,61.62995529
17109,31439,3423,62.83995056,63.11328506,63.11995316,61.66661835,59.21661377,58.78662491,57.46327591,59.80662155,63.05995178,63.11328506,63.43328857,61.62995529
17110,31440,3424,69.86994934,69.52661896,68.70328522,67.38327789,63.54996109,62.76329041,61.01995087,64.55995178,66.77994537,68.5832901,68.83662415,67.60328674
17111,31441,3425,69.86994934,69.52661896,68.70328522,67.38327789,63.54996109,62.76329041,61.01995087,64.55995178,66.77994537,68.5832901,68.83662415,67.60328674
17112,31442,3426,72.05661011,70.88329315,69.72663116,68.12995148,64.28329468,63.6999588,62.10661697,66.6632843,68.65995026,70.65661621,70.76662445,69.57328796
17113,31443,3427,72.05661011,70.88329315,69.72663116,68.12995148,64.28329468,63.6999588,62.10661697,66.6632843,68.65995026,70.65661621,70.76662445,69.57328796
17114,31444,3428,69.42661285,67.18328094,66.16329193,63.96995163,61.39328766,61.57661057,60.68661118,66.1166153,68.74661255,69.30995178,69.24995422,67.49995422
17115,31445,3429,69.42661285,67.18328094,66.16329193,63.96995163,61.39328766,61.57661057,60.68661118,66.1166153,68.74661255,69.30995178,69.24995422,67.49995422
17116,31446,3430,72.43994904,70.66660309,68.67662048,65.63328552,63.12327957,63.44995117,62.32662201,66.42662048,71.02661896,74.65995789,74.30995178,71.80995178
17117,31447,3431,70.42995453,69.733284,67.8166275,64.72995758,62.51328659,63.53662491,62.35661316,65.70661926,70.94328308,75.54328918,74.14995575,70.63994598
17118,31448,3432,70.42995453,69.733284,67.8166275,64.72995758,62.51328659,63.53662491,62.35661316,65.70661926,70.94328308,75.54328918,74.14995575,70.63994598
17119,31449,3433,63.38996124,64.3299408,63.53995514,61.25328445,59.57662201,61.85995865,60.81661224,63.95329285,68.50661469,72.01661682,68.77661133,63.96996307
17120,31450,3434,63.38996124,64.3299408,63.53995514,61.25328445,59.57662201,61.85995865,60.81661224,63.95329285,68.50661469,72.01661682,68.77661133,63.96996307
17121,31451,3435,66.27662659,66.91329193,63.90329361,61.64995193,60.03327942,63.09327698,63.33995056,66.28662109,71.48995972,76.59662628,73.62661743,66.52328491
17122,31452,3436,66.27662659,66.91329193,63.90329361,61.64995193,60.03327942,63.09327698,63.33995056,66.28662109,71.48995972,76.59662628,73.62661743,66.52328491
17123,31453,3437,64.43328094,64.13996124,60.32661057,58.02328873,57.55994797,61.21660995,62.75329208,66.17661285,70.98995209,77.07994843,74.55995178,65.42662811
17124,31454,3438,64.43328094,64.13996124,60.32661057,58.02328873,57.55994797,61.21660995,62.75329208,66.17661285,70.98995209,77.07994843,74.55995178,65.42662811
17125,31455,3439,57.80660629,55.99662781,52.78995514,50.36328888,52.17661667,56.19662094,59.05994797,63.5999527,66.97661591,73.41663361,71.54328918,60.65995789
17126,31456,3440,57.80660629,55.99662781,52.78995514,50.36328888,52.17661667,56.19662094,59.05994797,63.5999527,66.97661591,73.41663361,71.54328918,60.65995789
17127,31457,3441,59.58994675,56.94995499,53.6766243,51.41661835,54.52662277,58.76329041,61.36662674,63.81328964,69.74329376,79.32661438,81.40995026,68.38996124
17128,31458,3442,59.58994675,56.94995499,53.6766243,51.41661835,54.52662277,58.76329041,61.36662674,63.81328964,69.74329376,79.32661438,81.40995026,68.38996124
17129,31459,3443,64.44328308,60.27994919,57.54661942,55.4466095,58.45661545,61.22995758,62.39661789,64.08662415,70.62662506,82.32328033,87.46995544,76.49662018
17130,31460,3444,64.44328308,60.27994919,57.54661942,55.4466095,58.45661545,61.22995758,62.39661789,64.08662415,70.62662506,82.32328033,87.46995544,76.49662018
17131,31509,3445,66.20994568,66.92328644,65.56994629,64.48661804,62.33995056,61.59995651,64.30994415,69.59661102,74.30329132,70.90328217,63.89661789,63.64662552
17132,31510,3446,66.20994568,66.92328644,65.56994629,64.48661804,62.33995056,61.59995651,64.30994415,69.59661102,74.30329132,70.90328217,63.89661789,63.64662552
17133,31511,3447,66.87995148,67.93661499,64.91661835,61.95327377,61.21661758,62.63329315,66.74661255,71.54995728,74.6166153,69.0032959,60.95661545,63.31661606
17134,31512,3448,66.87995148,67.93661499,64.91661835,61.95327377,61.21661758,62.63329315,66.74661255,71.54995728,74.6166153,69.0032959,60.95661545,63.31661606
17135,31513,3449,71.19661713,72.90995026,68.18662262,64.62662506,62.63328552,63.36328125,68.76995087,75.08661652,77.10995483,70.81995392,64.2699585,67.51995087
17136,31514,3450,71.19661713,72.90995026,68.18662262,64.62662506,62.63328552,63.36328125,68.76995087,75.08661652,77.10995483,70.81995392,64.2699585,67.51995087
17137,31515,3451,71.61328888,73.56330109,68.44661713,64.80995941,62.279953,62.58662415,67.6099472,73.07996368,73.49995422,68.27329254,64.87328339,67.91994476
17138,31516,3452,71.61328888,73.56330109,68.44661713,64.80995941,62.279953,62.58662415,67.6099472,73.07996368,73.49995422,68.27329254,64.87328339,67.91994476
17139,31517,3453,68.1632843,69.90662384,65.70329285,62.54995346,60.13995361,60.29328918,63.28995132,65.55995178,63.80662537,61.37995148,62.74662018,64.48329163
17140,31518,3454,68.1632843,69.90662384,65.70329285,62.54995346,60.13995361,60.29328918,63.28995132,65.55995178,63.80662537,61.37995148,62.74662018,64.48329163
17141,31519,3455,67.31328583,68.59327698,65.50995636,62.03328323,59.82328796,60.44328308,61.68328476,62.3599472,61.2299614,60.92661285,62.4666214,64.95327759
17142,31520,3456,67.31328583,68.59327698,65.50995636,62.03328323,59.82328796,60.44328308,61.68328476,62.3599472,61.2299614,60.92661285,62.4666214,64.95327759
17143,31521,3457,66.59661865,68.1166153,65.18994904,62.66994858,60.80994797,60.98661423,60.96328354,60.90995789,61.39328766,62.62661362,63.96329117,65.66661835
17144,31522,3458,66.02662659,68.46994781,64.7966156,64.45995331,63.11661911,61.92662048,61.07995605,61.18994522,64.27662659,66.47660828,67.21994781,66.67662048
17145,31523,3459,66.02662659,68.46994781,64.7966156,64.45995331,63.11661911,61.92662048,61.07995605,61.18994522,64.27662659,66.47660828,67.21994781,66.67662048
17146,31524,3460,63.46995926,65.26327515,62.36327744,60.71994781,59.60995102,58.33662415,58.65995407,59.45329285,62.10995102,63.82328033,63.84329605,62.83661652
