OID,Id,ORIG_FID,nbdsf1,nbdsf2,nbdsf3,nbdsf4,nbdsf5,nbdsf6,nbdsf7,nbdsf8,nbdsf9,nbdsf10,nbdsf11,nbdsf12
16173,28279,2487,75.733284,77.06328583,81.15328979,87.1966095,91.32328796,98.89328766,105.4799423,98.35328674,90.05995941,78.76329041,83.64660645,82.88329315
16174,28280,2488,75.733284,77.06328583,81.15328979,87.1966095,91.32328796,98.89328766,105.4799423,98.35328674,90.05995941,78.76329041,83.64660645,82.88329315
16175,28281,2489,76.69662476,77.26328278,79.3666153,87.54994965,94.35661316,102.3832855,107.9766312,101.4432755,92.79328918,78.49662018,83.77328491,83.64328766
16176,28282,2490,78.84661102,77.60995483,76.56661224,84.22994995,91.34328461,101.0232849,107.7732849,100.5132828,89.80995178,74.12662506,80.68661499,81.65328217
16177,28283,2491,78.84661102,77.60995483,76.56661224,84.22994995,91.34328461,101.0232849,107.7732849,100.5132828,89.80995178,74.12662506,80.68661499,81.65328217
16178,28284,2492,78.96994781,79.62662506,79.13661194,87.06328583,92.60662079,101.6132813,107.7799377,103.489975,95.70327759,75.03994751,80.34996033,79.9666214
16179,28285,2493,78.96994781,79.62662506,79.13661194,87.06328583,92.60662079,101.6132813,107.7799377,103.489975,95.70327759,75.03994751,80.34996033,79.9666214
16180,28286,2494,76.92993927,78.85328674,79.96995544,89.64993286,94.93996429,103.6666107,109.4466171,108.1532822,102.5066299,78.58327484,80.57327271,77.85662079
16181,28287,2495,76.92993927,78.85328674,79.96995544,89.64993286,94.93996429,103.6666107,109.4466171,108.1532822,102.5066299,78.58327484,80.57327271,77.85662079
16182,28288,2496,72.72995758,75.30662537,79.04994202,91.99995422,98.35663605,107.2266159,112.7666168,114.4632797,110.2099609,84.73995972,81.33996582,75.32328033
16183,28289,2497,72.72995758,75.30662537,79.04994202,91.99995422,98.35663605,107.2266159,112.7666168,114.4632797,110.2099609,84.73995972,81.33996582,75.32328033
16184,28290,2498,72.59328461,76.51994324,81.49329376,97.61995697,100.8366241,107.309967,112.0266266,118.0765915,119.1599503,101.1166077,94.64662933,81.87329102
16185,28291,2499,72.59328461,76.51994324,81.49329376,97.61995697,100.8366241,107.309967,112.0266266,118.0765915,119.1599503,101.1166077,94.64662933,81.87329102
16186,28292,2500,71.32662201,76.0666275,83.25995636,100.3566055,101.9866257,106.5932846,110.6566162,119.283287,124.323288,111.5099564,102.4199448,84.99995422
16187,28293,2501,71.32662201,76.0666275,83.25995636,100.3566055,101.9866257,106.5932846,110.6566162,119.283287,124.323288,111.5099564,102.4199448,84.99995422
16188,28294,2502,68.96327972,73.97661591,84.34996033,100.2066116,101.8632813,105.0532761,108.6699371,118.0799484,125.7266083,115.963295,104.6499481,84.75995636
16189,28295,2503,68.96327972,73.97661591,84.34996033,100.2066116,101.8632813,105.0532761,108.6699371,118.0799484,125.7266083,115.963295,104.6499481,84.75995636
16190,28296,2504,71.54328918,73.33995056,82.13328552,100.659935,100.7899475,101.7799454,104.2499542,113.2066116,119.9732895,113.4032898,105.1066055,87.47328949
16191,28297,2505,73.97328949,73.62995148,79.279953,95.70661926,96.12995148,95.02662659,96.8966217,107.3099518,116.1632919,111.8799591,106.6432877,90.27997589
16192,28298,2506,73.97328949,73.62995148,79.279953,95.70661926,96.12995148,95.02662659,96.8966217,107.3099518,116.1632919,111.8799591,106.6432877,90.27997589
16193,28299,2507,76.21995544,74.8132782,75.81661987,85.33662415,87.84994507,84.83663177,86.67995453,100.4266281,114.2766037,111.3799362,109.2832947,93.1999588
16194,28300,2508,76.21995544,74.8132782,75.81661987,85.33662415,87.84994507,84.83663177,86.67995453,100.4266281,114.2766037,111.3799362,109.2832947,93.1999588
16195,28303,2509,83.93661499,82.33328247,86.30995178,78.72994995,78.05995941,77.04994965,80.95996094,92.38327789,104.9999542,107.7832794,110.0799561,98.7599411
16196,28309,2510,81.57662964,77.1999588,81.08663177,78.80994415,72.51660919,68.3499527,70.28662109,79.44661713,87.72994995,95.35995483,100.8766098,92.35660553
16197,28382,2511,81.96662903,78.47994995,83.95327759,83.10329437,75.90661621,69.82328796,75.90661621,90.92661285,106.5699615,114.6466293,102.4266205,83.4499588
16198,28390,2512,74.42328644,72.93328094,79.06328583,83.01661682,84.20327759,85.38327789,91.91661835,103.5899582,107.2399445,105.8532867,94.20328522,79.35328674
16199,28391,2513,66.32328796,63.98994827,69.29994965,78.2966156,84.80329132,87.32328796,92.82662201,103.3499527,107.2599564,105.5199509,89.53662109,74.80329132
16200,28392,2514,66.32328796,63.98994827,69.29994965,78.2966156,84.80329132,87.32328796,92.82662201,103.3499527,107.2599564,105.5199509,89.53662109,74.80329132
16201,28393,2515,64.30661774,61.5832901,65.06994629,74.40662384,82.49661255,85.49995422,90.19328308,100.8766251,107.6632767,108.6899414,91.34996033,75.68328094
16202,28394,2516,64.30661774,61.5832901,65.06994629,74.40662384,82.49661255,85.49995422,90.19328308,100.8766251,107.6632767,108.6899414,91.34996033,75.68328094
16203,28395,2517,68.34661102,65.65662384,66.38328552,71.3132782,77.27330017,79.93662262,84.03327942,96.24994659,108.4333038,115.3832855,99.65328217,82.00661469
16204,28396,2518,68.34661102,65.65662384,66.38328552,71.3132782,77.27330017,79.93662262,84.03327942,96.24994659,108.4333038,115.3832855,99.65328217,82.00661469
16205,28401,2519,66.90328979,65.47994995,67.84662628,68.22328949,68.98661804,68.79328918,71.89994812,83.3666153,95.71659851,102.3599396,98.27661896,81.37329865
16206,28402,2520,72.54662323,69.75661469,68.40662384,69.38329315,70.80661774,69.99995422,74.87995911,85.91661072,103.013298,111.7932663,105.7432785,88.90995026
16207,28403,2521,72.54662323,69.75661469,68.40662384,69.38329315,70.80661774,69.99995422,74.87995911,85.91661072,103.013298,111.7932663,105.7432785,88.90995026
16208,28412,2522,76.91329193,71.57328033,70.42328644,67.35662079,64.90995026,59.45994949,64.90328217,73.63996124,83.72328186,90.2432785,93.15662384,85.62661743
16209,28413,2523,76.91329193,71.57328033,70.42328644,67.35662079,64.90995026,59.45994949,64.90328217,73.63996124,83.72328186,90.2432785,93.15662384,85.62661743
16210,28414,2524,74.84996033,70.14661407,70.0666275,67.28328705,63.91328812,59.17662048,63.43662643,70.83662415,81.39329529,86.4666214,90.52662659,85.03994751
16211,28419,2525,72.51995087,69.80994415,69.03662109,65.82328033,60.32662201,56.99661636,59.07328796,67.52661896,75.46995544,83.05661011,86.42328644,85.7432785
16212,28420,2526,72.51995087,69.80994415,69.03662109,65.82328033,60.32662201,56.99661636,59.07328796,67.52661896,75.46995544,83.05661011,86.42328644,85.7432785
16213,28426,2527,70.65662384,70.11995697,69.57662201,65.57661438,58.3499527,56.23662186,59.29661942,66.45995331,73.66661835,80.50328827,81.02330017,82.48327637
16214,28541,2528,111.9332733,107.309967,104.7232819,97.61995697,89.22660828,87.81328583,98.1832962,107.4766388,115.2866211,119.4499435,119.7866287,113.303299
16215,28542,2529,111.9332733,107.309967,104.7232819,97.61995697,89.22660828,87.81328583,98.1832962,107.4766388,115.2866211,119.4499435,119.7866287,113.303299
16216,28543,2530,91.52994537,89.12329865,87.75662231,81.97994995,76.92662048,76.30662537,87.17993927,94.39661407,95.31661987,97.59661102,98.86662292,93.99994659
16217,28544,2531,91.52994537,89.12329865,87.75662231,81.97994995,76.92662048,76.30662537,87.17993927,94.39661407,95.31661987,97.59661102,98.86662292,93.99994659
16218,28545,2532,78.83994293,77.47995758,76.36995697,71.97994995,68.3499527,68.05995178,78.29328918,85.41661835,83.08662415,83.72995758,84.50662231,81.47328186
16219,28546,2533,78.83994293,77.47995758,76.36995697,71.97994995,68.3499527,68.05995178,78.29328918,85.41661835,83.08662415,83.72995758,84.50662231,81.47328186
16220,28547,2534,73.81995392,72.38661194,70.56996155,67.54994965,63.50328827,63.08329391,71.55662537,80.56661987,78.59661102,77.84996033,76.71660614,75.71327972
16221,28548,2535,73.81995392,72.38661194,70.56996155,67.54994965,63.50328827,63.08329391,71.55662537,80.56661987,78.59661102,77.84996033,76.71660614,75.71327972
16222,28549,2536,72.64995575,70.59996033,69.24328613,64.93328094,61.9266243,61.13995361,72.24995422,82.50662231,78.53662109,77.57660675,77.33995819,76.41329193
16223,28550,2537,72.64995575,70.59996033,69.24328613,64.93328094,61.9266243,61.13995361,72.24995422,82.50662231,78.53662109,77.57660675,77.33995819,76.41329193
16224,28551,2538,69.71662903,67.28328705,66.54995728,61.51328278,58.10328293,57.97328568,68.87327576,78.87328339,73.68327332,73.63328552,73.73995209,73.279953
16225,28552,2539,65.01661682,62.47994614,62.47661972,57.30995941,52.03661728,53.54662704,61.39329147,69.73995209,64.05661774,66.01329041,65.90662384,66.3499527
16226,28553,2540,65.01661682,62.47994614,62.47661972,57.30995941,52.03661728,53.54662704,61.39329147,69.73995209,64.05661774,66.01329041,65.90662384,66.3499527
16227,28554,2541,62.10661697,60.45328522,59.93661118,54.99995041,50.31661606,51.87995911,59.5066185,67.49329376,62.27994537,62.86328506,61.54328918,63.37994003
16228,28555,2542,62.10661697,60.45328522,59.93661118,54.99995041,50.31661606,51.87995911,59.5066185,67.49329376,62.27994537,62.86328506,61.54328918,63.37994003
16229,28556,2543,60.33661652,59.58995438,58.20662308,53.63661575,49.18328857,50.89661407,58.53661728,65.7432785,61.29661942,61.07662201,59.42327499,60.98661804
16230,28557,2544,60.33661652,59.58995438,58.20662308,53.63661575,49.18328857,50.89661407,58.53661728,65.7432785,61.29661942,61.07662201,59.42327499,60.98661804
16231,28558,2545,59.64661026,59.91662216,57.31995392,53.24328232,48.59328842,50.58995438,58.51328659,64.49661255,61.11328888,60.6066246,59.52994537,59.12662125
16232,28559,2546,59.64661026,59.91662216,57.31995392,53.24328232,48.59328842,50.58995438,58.51328659,64.49661255,61.11328888,60.6066246,59.52994537,59.12662125
16233,28560,2547,61.54995346,61.02328873,58.97328568,56.24328613,51.61329651,54.53995514,62.82995224,69.31661987,65.70661926,63.36994934,61.12662888,61.41995621
16234,28561,2548,61.54995346,61.02328873,58.97328568,56.24328613,51.61329651,54.53995514,62.82995224,69.31661987,65.70661926,63.36994934,61.12662888,61.41995621
16235,28562,2549,59.31328583,59.14994431,56.73661804,55.90662384,52.87661362,56.7299614,64.37327576,69.97663116,65.67662048,63.17995071,59.64328766,59.88661575
16236,28563,2550,59.31328583,59.14994431,56.73661804,55.90662384,52.87661362,56.7299614,64.37327576,69.97663116,65.67662048,63.17995071,59.64328766,59.88661575
16237,28564,2551,52.93994904,54.25994492,50.59661865,52.22995758,52.39995193,57.11328506,63.12662506,66.43328857,61.03328323,60.0699501,55.08661652,54.54662323
16238,28565,2552,52.93994904,54.25994492,50.59661865,52.22995758,52.39995193,57.11328506,63.12662506,66.43328857,61.03328323,60.0699501,55.08661652,54.54662323
16239,28566,2553,52.34994888,53.32995987,49.88328552,48.67995834,49.12995911,55.88328934,63.38328934,68.71995544,60.21661758,57.91328812,52.60993958,53.05661774
16240,28567,2554,52.01661682,52.57994843,49.49328232,46.75995636,46.98328018,55.42995071,63.62329102,70.83328247,60.92995453,56.49995041,52.02328873,52.81661224
16241,28568,2555,52.01661682,52.57994843,49.49328232,46.75995636,46.98328018,55.42995071,63.62329102,70.83328247,60.92995453,56.49995041,52.02328873,52.81661224
16242,28569,2556,51.87328339,52.05994034,49.4266243,46.45328903,45.99662399,55.71327972,63.82995224,72.78661346,63.15662003,55.80662537,53.32328796,53.78995514
16243,28570,2557,51.87328339,52.05994034,49.4266243,46.45328903,45.99662399,55.71327972,63.82995224,72.78661346,63.15662003,55.80662537,53.32328796,53.78995514
16244,28571,2558,50.98328018,50.34661865,47.54328537,46.31995392,46.4299469,56.88661575,67.45995331,75.57328033,67.07328033,57.72994232,54.24995804,52.22662354
16245,28572,2559,50.98328018,50.34661865,47.54328537,46.31995392,46.4299469,56.88661575,67.45995331,75.57328033,67.07328033,57.72994232,54.24995804,52.22662354
16246,28573,2560,51.30995941,49.78328323,47.11662674,47.27661896,47.28662109,59.16662216,71.99661255,80.05662537,72.94661713,60.6799469,54.24994659,52.07995605
16247,28574,2561,51.30995941,49.78328323,47.11662674,47.27661896,47.28662109,59.16662216,71.99661255,80.05662537,72.94661713,60.6799469,54.24994659,52.07995605
16248,28575,2562,52.86994553,50.3666153,48.16327667,49.28661728,48.53995514,62.5832901,77.43994904,86.18328094,80.75996399,64.62661743,53.3732872,53.40327454
16249,28576,2563,52.86994553,50.3666153,48.16327667,49.28661728,48.53995514,62.5832901,77.43994904,86.18328094,80.75996399,64.62661743,53.3732872,53.40327454
16250,28577,2564,58.47663116,55.25995255,52.1799469,54.35661697,54.28661728,65.19994354,79.48661041,90.24328613,89.51660919,76.06995392,60.48994446,57.90995026
16251,28578,2565,58.47663116,55.25995255,52.1799469,54.35661697,54.28661728,65.19994354,79.48661041,90.24328613,89.51660919,76.06995392,60.48994446,57.90995026
16252,28579,2566,62.59328461,58.89328766,55.78328705,57.793293,59.02328873,66.1166153,78.59327698,90.39661407,95.43661499,84.32328796,64.72328949,60.90995407
16253,28580,2567,62.59328461,58.89328766,55.78328705,57.793293,59.02328873,66.1166153,78.59327698,90.39661407,95.43661499,84.32328796,64.72328949,60.90995407
16254,28581,2568,65.20995331,61.31328964,59.00994873,59.59661865,62.76995087,65.31995392,74.74996185,86.67328644,98.49996185,89.3499527,66.02662659,62.4366188
16255,28582,2569,69.57662964,67.10328674,65.0466156,61.51328278,61.82662201,63.73661804,70.54662323,81.19995117,96.10327911,91.73995209,72.42995453,66.92327881
16256,28583,2570,69.57662964,67.10328674,65.0466156,61.51328278,61.82662201,63.73661804,70.54662323,81.19995117,96.10327911,91.73995209,72.42995453,66.92327881
16257,28633,2571,86.529953,91.57328033,96.92327118,94.01662445,95.08995819,101.869957,104.69664,101.4133072,93.13328552,92.81994629,96.22996521,93.87995911
16258,28634,2572,86.529953,91.57328033,96.92327118,94.01662445,95.08995819,101.869957,104.69664,101.4133072,93.13328552,92.81994629,96.22996521,93.87995911
16259,28635,2573,85.78994751,89.00661469,88.69326782,84.97328949,88.50662994,99.66329193,104.3299637,99.43661499,91.62995148,92.18662262,94.24330139,90.75661469
16260,28636,2574,85.78994751,89.00661469,88.69326782,84.97328949,88.50662994,99.66329193,104.3299637,99.43661499,91.62995148,92.18662262,94.24330139,90.75661469
16261,28637,2575,77.47328186,79.63328552,79.09662628,78.22328949,80.47663116,91.18330383,95.69661713,82.12995148,71.18994904,74.80329895,78.97328186,78.95994568
16262,28638,2576,77.47328186,79.63328552,79.09662628,78.22328949,80.47663116,91.18330383,95.69661713,82.12995148,71.18994904,74.80329895,78.97328186,78.95994568
16263,28639,2577,77.55327606,80.279953,80.84996033,84.09329224,88.18661499,98.75662994,101.599968,89.08663177,77.72661591,75.27662659,79.59996033,79.93662262
16264,28640,2578,77.55327606,80.279953,80.84996033,84.09329224,88.18661499,98.75662994,101.599968,89.08663177,77.72661591,75.27662659,79.59996033,79.93662262
16265,28641,2579,77.51995087,79.38661957,80.46995544,85.25995636,90.32995605,100.8932877,103.6866379,90.39994812,77.84328461,73.31328583,78.61994934,79.45327759
16266,28642,2580,77.39994812,76.98995209,78.03328705,81.779953,86.92995453,97.60661316,101.9766159,86.06995392,71.50995636,68.82328796,76.07662201,77.48661804
16267,28643,2581,77.39994812,76.98995209,78.03328705,81.779953,86.92995453,97.60661316,101.9766159,86.06995392,71.50995636,68.82328796,76.07662201,77.48661804
16268,28644,2582,76.36662292,78.19661713,78.88328552,83.31994629,87.32995605,98.25995636,103.3399429,89.46329498,76.39994812,69.01661682,75.33994293,75.15995026
16269,28645,2583,76.36662292,78.19661713,78.88328552,83.31994629,87.32995605,98.25995636,103.3399429,89.46329498,76.39994812,69.01661682,75.33994293,75.15995026
16270,28646,2584,74.23661041,77.66995239,78.75328064,85.25662231,88.529953,100.0566177,105.666626,94.8666153,82.48662567,69.05995941,74.13994598,72.83328247
16271,28647,2585,74.23661041,77.66995239,78.75328064,85.25662231,88.529953,100.0566177,105.666626,94.8666153,82.48662567,69.05995941,74.13994598,72.83328247
16272,28648,2586,70.99329376,75.43328094,77.61663055,87.61994934,90.5099411,102.9999619,108.9632874,102.2999649,89.76660919,68.92662048,72.45327759,70.46660614
16273,28649,2587,70.99329376,75.43328094,77.61663055,87.61994934,90.5099411,102.9999619,108.9632874,102.2999649,89.76660919,68.92662048,72.45327759,70.46660614
16274,28650,2588,71.24329376,75.90995026,79.70328522,93.82662964,95.24662018,104.6832962,110.0399475,109.7432938,104.409935,85.29662323,85.53994751,77.70661926
16275,28651,2589,71.24329376,75.90995026,79.70328522,93.82662964,95.24662018,104.6832962,110.0399475,109.7432938,104.409935,85.29662323,85.53994751,77.70661926
16276,28652,2590,71.88994598,76.58995056,81.73995972,96.95662689,98.23661804,105.1699448,109.733284,114.1299362,115.4466171,99.9499588,96.90995789,83.61995697
16277,28653,2591,71.88994598,76.58995056,81.73995972,96.95662689,98.23661804,105.1699448,109.733284,114.1299362,115.4466171,99.9499588,96.90995789,83.61995697
16278,28654,2592,72.88328552,77.49328613,83.75661469,96.97994232,99.45996094,104.4332809,108.0266266,115.463295,122.8866119,112.9032822,106.576622,88.19662476
16279,28655,2593,72.88328552,77.49328613,83.75661469,96.97994232,99.45996094,104.4332809,108.0266266,115.463295,122.8866119,112.9032822,106.576622,88.19662476
16280,28656,2594,76.49329376,77.68994904,82.56996155,94.75662231,95.47328186,96.19995117,98.22328949,107.3199387,117.2199631,112.1799393,109.096611,92.28327942
16281,28657,2595,79.10996246,78.50995636,80.66996002,89.34661102,91.08995056,89.6266098,91.54994965,102.0499496,113.5232925,110.6066208,110.22995,95.36995697
16282,28658,2596,79.10996246,78.50995636,80.66996002,89.34661102,91.08995056,89.6266098,91.54994965,102.0499496,113.5232925,110.6066208,110.22995,95.36995697
16283,28659,2597,80.74328613,79.90994263,78.08661652,80.85663605,86.38661194,84.67995453,88.03327942,99.62662506,111.7899399,108.2499771,109.9532852,97.47329712
16284,28660,2598,80.74328613,79.90994263,78.08661652,80.85663605,86.38661194,84.67995453,88.03327942,99.62662506,111.7899399,108.2499771,109.9532852,97.47329712
16285,28676,2599,73.84329224,73.28661346,76.35329437,70.07328033,66.1632843,63.14994812,65.59660339,76.63328552,83.21994781,84.02329254,83.33995056,80.06661224
16286,28739,2600,74.96994781,72.96996307,78.12661743,72.07996368,69.14328766,64.91661835,67.63328552,81.86995697,99.52661133,107.2232742,90.14329529,76.93994904
16287,28740,2601,75.72327423,73.909935,78.78327942,74.97661591,70.74661255,66.28328705,69.45662689,83.36994934,100.2065964,107.5032883,91.78994751,76.19995117
16288,28741,2602,75.72327423,73.909935,78.78327942,74.97661591,70.74661255,66.28328705,69.45662689,83.36994934,100.2065964,107.5032883,91.78994751,76.19995117
16289,28742,2603,75.48327637,74.37329102,78.43995667,76.57662964,71.71995544,66.93995667,70.72661591,84.30995941,99.38330841,107.0932846,91.49662781,75.7599411
16290,28743,2604,75.48327637,74.37329102,78.43995667,76.57662964,71.71995544,66.93995667,70.72661591,84.30995941,99.38330841,107.0932846,91.49662781,75.7599411
16291,28744,2605,74.28662109,74.34996033,77.1166153,76.89994049,72.03329468,66.8766098,71.49661255,84.68328094,97.08663177,105.9599533,89.279953,75.62327576
16292,28752,2606,68.98996735,69.07994843,72.60995483,75.48995209,77.26328278,77.59327698,80.88328552,90.45995331,94.70994568,99.98995972,91.69328308,73.8132782
16293,28762,2607,80.9666214,76.6799469,77.63661194,76.83662415,74.38329315,69.3766098,73.17662048,79.99328613,92.77328491,100.6799393,103.8266296,95.18994904
16294,28767,2608,79.38661957,75.07662201,72.75661469,70.50328827,70.7166214,65.9932785,68.0466156,75.16662598,87.36328888,94.84327698,99.279953,89.5666275
16295,28768,2609,74.13996124,70.94327545,70.33662415,69.25328827,68.63994598,60.83327866,62.58995819,68.90995026,81.37995148,89.24994659,93.81330109,84.86994934
16296,28769,2610,74.13996124,70.94327545,70.33662415,69.25328827,68.63994598,60.83327866,62.58995819,68.90995026,81.37995148,89.24994659,93.81330109,84.86994934
16297,28770,2611,72.529953,69.02661133,69.76995087,68.45994568,66.69327545,58.35661316,60.54661942,67.18995667,77.82329559,86.26997375,90.5999527,82.95330048
16298,28771,2612,72.529953,69.02661133,69.76995087,68.45994568,66.69327545,58.35661316,60.54661942,67.18995667,77.82329559,86.26997375,90.5999527,82.95330048
16299,28772,2613,74.52328491,69.39328003,71.06995392,68.07662201,64.86995697,58.55662155,61.95661545,70.01661682,76.69995117,85.90995026,89.59994507,83.86328125
16300,28781,2614,68.04994965,67.95328522,69.44661713,67.58327484,60.4532814,55.64661789,57.13661575,63.71661758,70.41661835,78.06995392,81.34996796,79.61995697
16301,28782,2615,68.04994965,67.95328522,69.44661713,67.58327484,60.4532814,55.64661789,57.13661575,63.71661758,70.41661835,78.06995392,81.34996796,79.61995697
16302,28785,2616,70.15662384,71.02661896,71.18662262,68.63994598,60.78662109,56.57661819,58.12327957,63.55995178,70.53662109,78.15327454,80.56995392,79.51995087
16303,28786,2617,70.15662384,71.02661896,71.18662262,68.63994598,60.78662109,56.57661819,58.12327957,63.55995178,70.53662109,78.15327454,80.56995392,79.51995087
16304,28901,2618,88.18994904,84.8299408,81.91995239,80.03995514,73.32995605,73.22328949,83.71994781,89.37660217,91.80329895,91.91995239,94.18662262,89.64995575
16305,28902,2619,88.18994904,84.8299408,81.91995239,80.03995514,73.32995605,73.22328949,83.71994781,89.37660217,91.80329895,91.91995239,94.18662262,89.64995575
16306,28903,2620,77.0099411,75.71994781,72.92996216,69.45996094,66.09328461,64.56661987,73.94328308,79.7166214,79.54328156,80.12661743,81.00662231,78.07328033
16307,28904,2621,77.0099411,75.71994781,72.92996216,69.45996094,66.09328461,64.56661987,73.94328308,79.7166214,79.54328156,80.12661743,81.00662231,78.07328033
16308,28905,2622,70.04329681,69.6166153,67.64995575,63.71661758,61.07995605,58.99994659,67.50662994,74.08663177,72.82994843,73.28328705,72.87995911,71.05329895
16309,28906,2623,70.04329681,69.6166153,67.64995575,63.71661758,61.07995605,58.99994659,67.50662994,74.08663177,72.82994843,73.28328705,72.87995911,71.05329895
16310,28907,2624,67.32662201,66.5632782,66.05995178,62.8199501,58.29328918,56.5232811,64.4666214,72.43328094,71.65994263,71.34663391,69.79994965,68.58995056
16311,28908,2625,67.32662201,66.5632782,66.05995178,62.8199501,58.29328918,56.5232811,64.4666214,72.43328094,71.65994263,71.34663391,69.79994965,68.58995056
16312,28909,2626,60.81328583,60.28995895,60.56328964,56.26995468,53.66661453,52.3899498,60.7166214,69.14328003,67.31995392,66.01328278,64.76329041,64.24995422
16313,28910,2627,60.81328583,60.28995895,60.56328964,56.26995468,53.66661453,52.3899498,60.7166214,69.14328003,67.31995392,66.01328278,64.76329041,64.24995422
16314,28911,2628,59.07328796,58.46328354,58.86328506,53.80995941,50.9666214,50.62327957,58.4266243,66.32661438,63.74662399,62.72662354,61.8732872,61.82995605
16315,28912,2629,62.10996246,61.06660843,60.92328262,55.43329239,50.14995575,51.2166214,57.62328339,63.99329376,60.93994904,61.50328827,61.09328079,61.34994125
16316,28913,2630,62.10996246,61.06660843,60.92328262,55.43329239,50.14995575,51.2166214,57.62328339,63.99329376,60.93994904,61.50328827,61.09328079,61.34994125
16317,28914,2631,60.82328033,61.05994797,59.80662537,54.91661453,49.99995422,51.34327316,57.53662109,64.77994537,62.32662201,61.91996384,60.2566185,60.98662186
16318,28915,2632,60.82328033,61.05994797,59.80662537,54.91661453,49.99995422,51.34327316,57.53662109,64.77994537,62.32662201,61.91996384,60.2566185,60.98662186
16319,28916,2633,59.2966156,60.32661438,58.3099556,53.97662354,49.47995377,51.20328903,57.1266098,64.34661102,62.14661789,61.4066124,59.43328857,59.82994843
16320,28917,2634,59.2966156,60.32661438,58.3099556,53.97662354,49.47995377,51.20328903,57.1266098,64.34661102,62.14661789,61.4066124,59.43328857,59.82994843
16321,28918,2635,57.52662277,58.8899498,56.48995209,52.61327744,48.58662033,50.78995132,56.45994949,62.63328934,60.35660934,59.93662262,58.58995438,57.8899498
16322,28919,2636,57.52662277,58.8899498,56.48995209,52.61327744,48.58662033,50.78995132,56.45994949,62.63328934,60.35660934,59.93662262,58.58995438,57.8899498
16323,28920,2637,55.26662064,55.78661728,53.9366188,51.44661713,47.86329269,50.57661438,57.3166275,63.47994232,61.03328705,59.11994934,56.01329422,55.54994965
16324,28921,2638,55.26662064,55.78661728,53.9366188,51.44661713,47.86329269,50.57661438,57.3166275,63.47994232,61.03328705,59.11994934,56.01329422,55.54994965
16325,28922,2639,54.00328445,54.19994736,51.80661774,50.11994934,47.59328079,51.10328293,57.94995117,63.47995758,60.74995041,58.11662674,54.08662033,54.18328476
16326,28923,2640,54.00328445,54.19994736,51.80661774,50.11994934,47.59328079,51.10328293,57.94995117,63.47995758,60.74995041,58.11662674,54.08662033,54.18328476
16327,28924,2641,53.71329117,54.11661911,50.11661911,48.64327621,47.75662613,52.3966217,58.33662033,62.63994598,59.53995895,56.89327621,52.76662445,53.78328323
16328,28925,2642,53.71329117,54.11661911,50.11661911,48.64327621,47.75662613,52.3966217,58.33662033,62.63994598,59.53995895,56.89327621,52.76662445,53.78328323
16329,28926,2643,49.87328339,50.64328384,46.92995071,44.69662857,44.38995743,49.85995102,57.25995255,62.64994049,57.86661911,54.30995178,49.46995544,50.17329025
16330,28927,2644,48.93994904,49.5199585,46.24328995,43.42995453,42.75994873,48.70994949,56.48995209,63.34661865,57.8499527,53.59327698,49.15662003,49.71328354
16331,28928,2645,48.93994904,49.5199585,46.24328995,43.42995453,42.75994873,48.70994949,56.48995209,63.34661865,57.8499527,53.59327698,49.15662003,49.71328354
16332,28929,2646,50.92995453,50.74328995,48.09328842,44.84996033,42.84661865,49.00995255,56.05662155,64.69328308,59.49328232,54.75328064,51.81328201,52.35995865
16333,28930,2647,50.92995453,50.74328995,48.09328842,44.84996033,42.84661865,49.00995255,56.05662155,64.69328308,59.49328232,54.75328064,51.81328201,52.35995865
16334,28931,2648,50.28995132,49.53328323,47.05661774,44.82995605,43.67662048,50.44995499,60.26328278,67.40660858,62.3566246,55.70662308,51.94994736,51.19662094
16335,28932,2649,50.28995132,49.53328323,47.05661774,44.82995605,43.67662048,50.44995499,60.26328278,67.40660858,62.3566246,55.70662308,51.94994736,51.19662094
16336,28933,2650,50.20661163,49.25328064,47.05328751,45.47661972,44.74662399,52.29995346,63.99994659,70.63661957,65.82994843,56.69995117,51.5832901,50.66994858
16337,28934,2651,50.20661163,49.25328064,47.05328751,45.47661972,44.74662399,52.29995346,63.99994659,70.63661957,65.82994843,56.69995117,51.5832901,50.66994858
16338,28935,2652,50.67995071,49.89328766,48.08661652,46.79328156,46.00328827,54.56995392,67.26328278,74.37328339,69.89328766,57.75328445,50.73328018,50.75328445
16339,28936,2653,50.67995071,49.89328766,48.08661652,46.79328156,46.00328827,54.56995392,67.26328278,74.37328339,69.89328766,57.75328445,50.73328018,50.75328445
16340,28937,2654,55.26661301,53.3499527,51.25328445,51.86994934,51.3899498,58.74661636,71.75662231,80.37328339,79.13996124,68.20661926,56.47995758,54.91995621
16341,28938,2655,55.26661301,53.3499527,51.25328445,51.86994934,51.3899498,58.74661636,71.75662231,80.37328339,79.13996124,68.20661926,56.47995758,54.91995621
16342,28939,2656,57.81328964,55.94328308,54.15328598,55.74328232,56.42995071,61.79328156,74.05327606,84.15328979,87.47995758,77.04662323,60.42995071,56.98661423
16343,28940,2657,57.81328964,55.94328308,54.15328598,55.74328232,56.42995071,61.79328156,74.05327606,84.15328979,87.47995758,77.04662323,60.42995071,56.98661423
16344,28941,2658,58.31328964,57.69994736,56.81328964,58.43995285,61.13995361,63.72995758,74.1966095,85.66661835,94.90995026,84.32994843,62.5699501,56.94662094
