OID,Id,ORIG_FID,nddsf1,nddsf2,nddsf3,nddsf4,nddsf5,nddsf6,nddsf7,nddsf8,nddsf9,nddsf10,nddsf11,nddsf12
14759,23156,1073,19.81661987,19.42995262,15.86662197,13.80661869,13.0732851,12.54995251,11.01328659,13.69995308,15.58661842,19.59661484,18.87994957,19.64995193
14760,23157,1074,19.81661987,19.42995262,15.86662197,13.80661869,13.0732851,12.54995251,11.01328659,13.69995308,15.58661842,19.59661484,18.87994957,19.64995193
14761,23158,1075,20.99995613,20.3732872,16.0066185,13.95662022,12.89661884,12.2132864,10.58328629,13.16662025,15.88995361,19.97328377,19.29328346,20.14328575
14762,23159,1076,20.99995613,20.3732872,16.0066185,13.95662022,12.89661884,12.2132864,10.58328629,13.16662025,15.88995361,19.97328377,19.29328346,20.14328575
14763,23160,1077,24.54328346,23.32995224,17.95661736,14.77328587,13.58328629,12.77995205,11.18328667,14.36328602,17.82328415,21.55994606,21.57328415,22.93995476
14764,23161,1078,24.54328346,23.32995224,17.95661736,14.77328587,13.58328629,12.77995205,11.18328667,14.36328602,17.82328415,21.55994606,21.57328415,22.93995476
14765,23162,1079,25.78328323,24.52328491,19.53661728,15.4132843,13.88328743,13.00328541,11.4799509,14.63995171,18.3099556,21.6066227,21.983284,24.17328453
14766,23163,1080,25.78328323,24.52328491,19.53661728,15.4132843,13.88328743,13.00328541,11.4799509,14.63995171,18.3099556,21.6066227,21.983284,24.17328453
14767,23164,1081,24.70328522,23.99661636,20.70328522,15.88328552,13.79661751,12.86995316,11.43328571,13.97328472,17.3032856,20.09995461,20.49662018,23.81661987
14768,23165,1082,24.70328522,23.99661636,20.70328522,15.88328552,13.79661751,12.86995316,11.43328571,13.97328472,17.3032856,20.09995461,20.49662018,23.81661987
14769,23166,1083,28.40661812,27.3666153,23.6232872,18.99661827,15.64328575,14.64328671,12.9366188,15.9632864,19.85995102,23.68328476,24.66995049,28.5532856
14770,23167,1084,30.63995361,29.42328262,25.08995628,20.24661636,16.26995277,15.15995407,13.49995327,16.31661797,20.96995163,25.97328568,27.44995499,31.36995316
14771,23168,1085,30.63995361,29.42328262,25.08995628,20.24661636,16.26995277,15.15995407,13.49995327,16.31661797,20.96995163,25.97328568,27.44995499,31.36995316
14772,23169,1086,31.43328667,30.20995331,25.07661819,19.60662079,15.64661789,14.47328377,13.10328579,15.10328388,20.61661911,26.96328545,28.84662056,32.25328445
14773,23170,1087,31.43328667,30.20995331,25.07661819,19.60662079,15.64661789,14.47328377,13.10328579,15.10328388,20.61661911,26.96328545,28.84662056,32.25328445
14774,23171,1088,31.63328934,30.06661606,25.26328659,19.97661972,15.62995052,13.89995193,13.06661987,14.73995113,20.02328491,26.58995247,28.50662231,31.5699501
14775,23172,1089,31.63328934,30.06661606,25.26328659,19.97661972,15.62995052,13.89995193,13.06661987,14.73995113,20.02328491,26.58995247,28.50662231,31.5699501
14776,23234,1090,25.19995117,22.25995445,17.62328529,17.26328468,15.91995335,11.69328403,10.71995354,14.33328533,20.29661942,26.15661812,28.82329178,27.60662079
14777,23235,1091,18.72995377,17.42995262,15.99328709,17.71994972,16.53995132,10.533288,8.343285561,10.02661991,16.01328278,21.26328659,23.73662376,20.16662025
14778,23236,1092,18.72995377,17.42995262,15.99328709,17.71994972,16.53995132,10.533288,8.343285561,10.02661991,16.01328278,21.26328659,23.73662376,20.16662025
14779,23237,1093,21.08994865,20.13995361,20.76328468,22.81661797,20.3499527,12.32995224,8.799952507,9.353285789,17.01328468,24.10661888,27.61995697,21.86328506
14780,23238,1094,21.08994865,20.13995361,20.76328468,22.81661797,20.3499527,12.32995224,8.799952507,9.353285789,17.01328468,24.10661888,27.61995697,21.86328506
14781,23239,1095,21.67995453,20.36995316,20.66995239,21.34661865,17.26328468,10.32995415,7.763286114,8.379953384,14.90328598,23.40661812,27.17328453,22.20995331
14782,23240,1096,21.67995453,20.36995316,20.66995239,21.34661865,17.26328468,10.32995415,7.763286114,8.379953384,14.90328598,23.40661812,27.17328453,22.20995331
14783,23241,1097,21.36995506,19.87995338,19.97328377,19.51662064,14.78995323,8.669952393,6.943287373,7.523285866,13.03995323,21.98661613,26.08328629,22.04328537
14784,23242,1098,20.10662079,18.63995171,18.70662117,17.33995438,12.96995258,7.306619644,6.319953442,6.839953899,11.44662094,19.84661865,24.40328217,21.3899498
14785,23243,1099,20.10662079,18.63995171,18.70662117,17.33995438,12.96995258,7.306619644,6.319953442,6.839953899,11.44662094,19.84661865,24.40328217,21.3899498
14786,23244,1100,23.81661987,21.46661949,20.02661896,18.7099514,13.21328831,7.923286915,6.606619835,7.223286152,11.44328594,20.47328758,26.88995361,24.99661827
14787,23245,1101,23.81661987,21.46661949,20.02661896,18.7099514,13.21328831,7.923286915,6.606619835,7.223286152,11.44328594,20.47328758,26.88995361,24.99661827
14788,23246,1102,25.70995331,23.10662079,20.5299511,19.08662033,13.029953,7.899953842,6.356619358,7.439953804,11.51995182,21.0766201,28.233284,27.11995125
14789,23247,1103,25.70995331,23.10662079,20.5299511,19.08662033,13.029953,7.899953842,6.356619358,7.439953804,11.51995182,21.0766201,28.233284,27.11995125
14790,23248,1104,25.78328896,23.59994888,20.22995377,18.5066185,12.4166193,7.273286343,5.606619835,7.433287144,11.67328453,21.68995094,28.46995163,27.72661781
14791,23249,1105,25.78328896,23.59994888,20.22995377,18.5066185,12.4166193,7.273286343,5.606619835,7.433287144,11.67328453,21.68995094,28.46995163,27.72661781
14792,23250,1106,23.95329094,22.27328491,17.55661774,14.51661968,9.269954681,5.49995327,4.479952335,6.146620274,9.696619034,18.84328842,24.98995018,25.57328606
14793,23251,1107,23.95329094,22.27328491,17.55661774,14.51661968,9.269954681,5.49995327,4.479952335,6.146620274,9.696619034,18.84328842,24.98995018,25.57328606
14794,23252,1108,23.25328636,21.13662148,16.5066185,12.55995369,7.613287449,4.903285503,4.629953384,6.543286324,9.989953995,17.75328636,23.61328316,25.17328453
14795,23253,1109,23.25328636,21.13662148,16.5066185,12.55995369,7.613287449,4.903285503,4.629953384,6.543286324,9.989953995,17.75328636,23.61328316,25.17328453
14796,23254,1110,23.71995354,20.17661858,17.00328636,12.63662052,7.423286438,5.453285694,6.049952984,8.576620102,12.64328575,18.36328506,24.35661697,26.51995277
14797,23264,1111,25.94328499,23.31995201,21.53328705,17.41328621,11.65662003,9.419952393,9.123286247,11.3232851,16.70661545,19.88662148,23.74661827,28.0766201
14798,23265,1112,29.98328781,27.01328468,24.2099514,19.1466198,12.58328438,8.483286858,7.696619511,8.496620178,12.58328438,18.01995277,23.58995438,30.63328743
14799,23266,1113,29.98328781,27.01328468,24.2099514,19.1466198,12.58328438,8.483286858,7.696619511,8.496620178,12.58328438,18.01995277,23.58995438,30.63328743
14800,23267,1114,26.47661781,23.62995338,21.03661919,17.05995178,12.21662045,10.16328621,10.31995296,12.39995289,15.99995136,20.65995216,23.51328278,27.95995522
14801,23332,1115,26.97995377,24.95662498,25.54328728,24.90995216,17.6232872,11.8032856,11.82661915,12.82661915,18.56661797,25.04995537,31.12661743,31.72995758
14802,23333,1116,26.97995377,24.95662498,25.54328728,24.90995216,17.6232872,11.8032856,11.82661915,12.82661915,18.56661797,25.04995537,31.12661743,31.72995758
14803,23334,1117,22.1566143,24.71328545,24.96661758,26.45995522,18.04995155,11.13328552,9.586619377,9.30661869,11.03661919,17.2566185,22.84661675,23.80662155
14804,23335,1118,22.1566143,24.71328545,24.96661758,26.45995522,18.04995155,11.13328552,9.586619377,9.30661869,11.03661919,17.2566185,22.84661675,23.80662155
14805,23336,1119,21.82995605,25.63995171,25.95329094,27.87661934,18.8732872,11.34328747,8.809952736,7.869952679,7.729952335,14.54995155,20.32995605,21.8099556
14806,23337,1120,21.82995605,25.63995171,25.95329094,27.87661934,18.8732872,11.34328747,8.809952736,7.869952679,7.729952335,14.54995155,20.32995605,21.8099556
14807,23338,1121,26.01995277,27.73662186,28.48662186,29.12328529,20.11661911,12.40995312,9.553286552,8.523286819,8.683285713,16.95995331,23.5999527,25.76662064
14808,23339,1122,26.01995277,27.73662186,28.48662186,29.12328529,20.11661911,12.40995312,9.553286552,8.523286819,8.683285713,16.95995331,23.5999527,25.76662064
14809,23340,1123,24.6932869,26.43995094,27.18995476,27.73995399,19.22995186,12.12328625,9.136618614,8.089953423,8.65328598,16.63328362,23.39661407,25.16995239
14810,23341,1124,24.6932869,26.43995094,27.18995476,27.73995399,19.22995186,12.12328625,9.136618614,8.089953423,8.65328598,16.63328362,23.39661407,25.16995239
14811,23342,1125,23.81995201,25.78662109,26.49995232,26.87661743,18.94995117,12.09661865,8.943285942,7.763285637,8.913286209,16.78328514,23.66662407,25.17995262
14812,23343,1126,23.81995201,25.78662109,26.49995232,26.87661743,18.94995117,12.09661865,8.943285942,7.763285637,8.913286209,16.78328514,23.66662407,25.17995262
14813,23344,1127,23.32328606,25.81995201,26.42661858,26.52662086,19.28661728,12.33662128,8.969953537,7.543286324,9.436618805,17.4366188,24.46995354,25.82661819
14814,23345,1128,23.32328606,25.81995201,26.42661858,26.52662086,19.28661728,12.33662128,8.969953537,7.543286324,9.436618805,17.4366188,24.46995354,25.82661819
14815,23346,1129,23.13995171,25.74995232,26.11662102,25.67328835,18.85995483,12.59661865,9.099953651,7.516619682,10.08328629,17.47995186,24.7332859,26.35661888
14816,23347,1130,22.79661942,25.70328522,25.66662216,24.96995163,18.44328499,12.6232872,9.139953613,7.523286819,10.48661995,17.45995331,24.9899559,26.65662003
14817,23348,1131,22.79661942,25.70328522,25.66662216,24.96995163,18.44328499,12.6232872,9.139953613,7.523286819,10.48661995,17.45995331,24.9899559,26.65662003
14818,23349,1132,22.34662056,25.66661644,25.04328728,24.45328522,18.01661873,12.41328621,9.093287468,7.563287258,10.67662048,17.3666172,25.29328728,26.69995308
14819,23350,1133,22.34662056,25.66661644,25.04328728,24.45328522,18.01661873,12.41328621,9.093287468,7.563287258,10.67662048,17.3666172,25.29328728,26.69995308
14820,23351,1134,22.38995361,25.27329063,23.65328598,23.39995384,17.5532856,12.06661892,8.953287125,7.556619644,10.45995045,17.15995216,24.94995117,27.17328453
14821,23352,1135,22.38995361,25.27329063,23.65328598,23.39995384,17.5532856,12.06661892,8.953287125,7.556619644,10.45995045,17.15995216,24.94995117,27.17328453
14822,23353,1136,21.30994987,23.83328247,21.39328384,21.82329178,16.94661903,11.46995258,8.369952202,7.296620369,9.929952621,16.3266201,23.44995117,25.89328384
14823,23354,1137,21.30994987,23.83328247,21.39328384,21.82329178,16.94661903,11.46995258,8.369952202,7.296620369,9.929952621,16.3266201,23.44995117,25.89328384
14824,23355,1138,19.12661934,21.35329056,18.23661995,19.69662094,16.16662216,10.61661911,7.286619186,6.776619911,9.113285065,14.88328552,20.79661942,22.88328362
14825,23356,1139,19.12661934,21.35329056,18.23661995,19.69662094,16.16662216,10.61661911,7.286619186,6.776619911,9.113285065,14.88328552,20.79661942,22.88328362
14826,23357,1140,20.04995346,21.73661995,17.45995522,18.65995216,16.26328468,10.93661976,7.263286114,6.826620102,9.223285675,14.93328571,20.08328819,22.25995255
14827,23358,1141,20.04995346,21.73661995,17.45995522,18.65995216,16.26328468,10.93661976,7.263286114,6.826620102,9.223285675,14.93328571,20.08328819,22.25995255
14828,23359,1142,20.80995369,21.84328461,17.09995461,17.94995308,16.37661934,11.19328403,7.326619625,6.726620674,8.999952316,14.62328815,19.58328438,21.81328774
14829,23360,1143,20.80995369,21.84328461,17.09995461,17.94995308,16.37661934,11.19328403,7.326619625,6.726620674,8.999952316,14.62328815,19.58328438,21.81328774
14830,23361,1144,21.33661842,21.66662216,17.16995239,17.52661896,16.529953,11.39995193,7.479953289,6.469954014,8.466619492,13.97328568,19.30994987,21.49995232
14831,23362,1145,22.81995392,22.1932869,17.3732872,18.2566185,17.26328468,11.7599535,7.936619759,6.649953365,8.519953728,14.13995457,20.5766201,22.6699543
14832,23363,1146,22.81995392,22.1932869,17.3732872,18.2566185,17.26328468,11.7599535,7.936619759,6.649953365,8.519953728,14.13995457,20.5766201,22.6699543
14833,23364,1147,24.13995361,22.31662178,17.25328445,18.44661903,17.47328949,11.96995544,8.393285751,6.933286667,8.623286247,14.46995258,21.71661758,23.67995834
14834,23365,1148,24.13995361,22.31662178,17.25328445,18.44661903,17.47328949,11.96995544,8.393285751,6.933286667,8.623286247,14.46995258,21.71661758,23.67995834
14835,23366,1149,25.28661728,22.03328514,16.80995178,18.09995079,17.13995361,12.03328514,8.783286095,7.339953423,8.78662014,14.99995232,22.76328659,24.48995399
14836,23367,1150,25.28661728,22.03328514,16.80995178,18.09995079,17.13995361,12.03328514,8.783286095,7.339953423,8.78662014,14.99995232,22.76328659,24.48995399
14837,23368,1151,25.67328835,23.02328682,17.00328636,17.64661598,16.38328743,11.34995174,8.389953613,7.423286915,8.686617851,15.05661869,23.12661934,24.4432888
14838,23369,1152,25.67328835,23.02328682,17.00328636,17.64661598,16.38328743,11.34995174,8.389953613,7.423286915,8.686617851,15.05661869,23.12661934,24.4432888
14839,23370,1153,26.53328896,24.04328728,18.08995247,17.483284,15.79328632,11.43328571,9.103286743,8.589953423,10.06328774,16.63995552,24.31328774,25.62328529
14840,23371,1154,26.53328896,24.04328728,18.08995247,17.483284,15.79328632,11.43328571,9.103286743,8.589953423,10.06328774,16.63995552,24.31328774,25.62328529
14841,23372,1155,27.8199501,25.0532856,20.02328491,17.56661797,15.37662029,12.3066206,10.89995384,10.84995556,12.91995239,19.78661728,26.34661675,28.04662132
14842,23373,1156,27.8199501,25.0532856,20.02328491,17.56661797,15.37662029,12.3066206,10.89995384,10.84995556,12.91995239,19.78661728,26.34661675,28.04662132
14843,23509,1157,24.70661736,21.98661995,19.63995361,24.65662193,24.83995438,21.09661675,15.62995243,16.96328354,16.38995171,23.51328468,21.61328697,22.33328438
14844,23510,1158,24.70661736,21.98661995,19.63995361,24.65662193,24.83995438,21.09661675,15.62995243,16.96328354,16.38995171,23.51328468,21.61328697,22.33328438
14845,23511,1159,34.13995361,31.15995979,30.15661621,39.28995514,37.86328888,31.80662155,25.97994995,28.71662521,28.76994896,41.40995407,38.67328644,36.91994858
14846,23512,1160,54.85996246,51.85995102,50.9899559,59.98661041,54.6399498,46.36661911,42.89329147,48.5399437,52.91662216,71.54328156,69.98994446,65.1999588
14847,23513,1161,54.85996246,51.85995102,50.9899559,59.98661041,54.6399498,46.36661911,42.89329147,48.5399437,52.91662216,71.54328156,69.98994446,65.1999588
14848,23514,1162,35.5066185,33.96328735,30.72661781,30.27994919,27.13995171,23.84328842,22.31661606,25.983284,29.60995293,38.68328857,38.57328796,38.28995132
14849,23515,1163,35.5066185,33.96328735,30.72661781,30.27994919,27.13995171,23.84328842,22.31661606,25.983284,29.60995293,38.68328857,38.57328796,38.28995132
14850,23516,1164,25.69995308,24.75328636,20.14995003,15.2099514,12.81328487,12.18661785,11.46995354,14.06995106,17.47662163,22.03662109,22.68328476,24.63661957
14851,23517,1165,25.69995308,24.75328636,20.14995003,15.2099514,12.81328487,12.18661785,11.46995354,14.06995106,17.47662163,22.03662109,22.68328476,24.63661957
14852,23518,1166,25.4432869,24.2166214,19.20661736,14.73995113,11.69328594,11.42995358,10.34995174,12.78995132,16.57994843,21.58995247,22.36328506,24.21661949
14853,23519,1167,25.4432869,24.2166214,19.20661736,14.73995113,11.69328594,11.42995358,10.34995174,12.78995132,16.57994843,21.58995247,22.36328506,24.21661949
14854,23520,1168,29.43328857,27.6932869,21.10328484,16.22995186,13.17328453,12.65995312,11.46328354,14.58995533,19.10661888,23.80328941,24.84662056,27.04995155
14855,23521,1169,29.43328857,27.6932869,21.10328484,16.22995186,13.17328453,12.65995312,11.46328354,14.58995533,19.10661888,23.80328941,24.84662056,27.04995155
14856,23522,1170,30.48995018,28.75328636,22.34328461,16.90995216,13.80328751,13.06661987,11.84661961,15.01661968,19.7166214,23.88328743,25.09995079,28.01661873
14857,23523,1171,30.48995018,28.75328636,22.34328461,16.90995216,13.80328751,13.06661987,11.84661961,15.01661968,19.7166214,23.88328743,25.09995079,28.01661873
14858,23524,1172,28.63995552,27.35995483,22.94995117,16.77328491,13.58328629,12.65995121,11.486619,14.06995201,18.41995049,21.89661789,23.10661888,27.12328529
14859,23525,1173,28.63995552,27.35995483,22.94995117,16.77328491,13.58328629,12.65995121,11.486619,14.06995201,18.41995049,21.89661789,23.10661888,27.12328529
14860,23526,1174,30.32328224,29.21328545,24.72328568,19.30661964,15.19328499,14.19328403,12.78328609,15.48995399,20.25328636,24.63995171,26.41661835,29.99995041
14861,23527,1175,31.43328667,30.29328728,25.65995026,20.47661972,16.04995346,14.88328648,13.39328671,15.83328629,21.1699543,26.54995537,28.79995346,31.7499485
14862,23528,1176,31.43328667,30.29328728,25.65995026,20.47661972,16.04995346,14.88328648,13.39328671,15.83328629,21.1699543,26.54995537,28.79995346,31.7499485
14863,23529,1177,31.93994904,30.59328461,25.7566185,20.27328873,16.14995003,14.73995304,13.30328274,15.08661842,21.18328667,27.70662117,30.21995163,32.40328598
14864,23530,1178,31.93994904,30.59328461,25.7566185,20.27328873,16.14995003,14.73995304,13.30328274,15.08661842,21.18328667,27.70662117,30.21995163,32.40328598
14865,23531,1179,34.529953,32.51994705,27.55661964,21.8266201,17.19662094,14.88995266,13.63661766,15.31995201,21.31995201,28.56328964,31.59328651,33.87995148
14866,23532,1180,34.529953,32.51994705,27.55661964,21.8266201,17.19662094,14.88995266,13.63661766,15.31995201,21.31995201,28.56328964,31.59328651,33.87995148
14867,23533,1181,34.99994659,32.41995621,27.07995605,21.08328438,16.97328758,14.60661983,13.46661854,15.34661865,20.92995453,28.34328651,31.38328743,34.11994934
14868,23594,1182,18.46995354,16.06328583,13.34995365,13.83328629,13.25995064,9.196619987,7.666619778,10.30995274,14.59995079,19.57328606,21.70995331,19.79662132
14869,23595,1183,16.02661896,15.26328754,15.2599535,17.08661652,15.53661823,9.546618462,6.736620426,7.593286991,12.25661945,17.7332859,20.24661446,16.38328552
14870,23596,1184,16.02661896,15.26328754,15.2599535,17.08661652,15.53661823,9.546618462,6.736620426,7.593286991,12.25661945,17.7332859,20.24661446,16.38328552
14871,23597,1185,28.09661865,27.08995628,25.90662003,26.28995132,21.96661949,13.92995167,10.08995247,11.14995193,18.38328743,27.35995483,32.12662125,28.49995613
14872,23598,1186,28.09661865,27.08995628,25.90662003,26.28995132,21.96661949,13.92995167,10.08995247,11.14995193,18.38328743,27.35995483,32.12662125,28.49995613
14873,23599,1187,25.8499527,24.19995308,22.85662079,22.38328743,17.15328789,10.59661865,8.259952545,9.046619415,15.19328594,24.60328102,29.58994865,26.82995605
14874,23600,1188,25.8499527,24.19995308,22.85662079,22.38328743,17.15328789,10.59661865,8.259952545,9.046619415,15.19328594,24.60328102,29.58994865,26.82995605
14875,23601,1189,23.88328171,21.97328568,20.58995247,19.42661858,14.06662083,8.343286514,7.13995409,7.646619797,12.74995327,22.33328819,27.57328415,25.5066185
14876,23602,1190,22.17995453,20.42661858,19.16995621,17.46328735,12.68995285,7.193286419,6.716620445,6.893286228,11.01995373,20.57995224,26.10328484,24.54661751
14877,23603,1191,22.17995453,20.42661858,19.16995621,17.46328735,12.68995285,7.193286419,6.716620445,6.893286228,11.01995373,20.57995224,26.10328484,24.54661751
14878,23604,1192,24.40328789,21.99995613,19.91328621,17.80328751,12.18661785,7.316619873,6.563286781,6.71995306,10.12995243,19.32328606,26.75995064,26.54995537
14879,23605,1193,24.40328789,21.99995613,19.91328621,17.80328751,12.18661785,7.316619873,6.563286781,6.71995306,10.12995243,19.32328606,26.75995064,26.54995537
14880,23606,1194,24.76995087,22.42995262,19.63328743,16.92995071,11.11328697,6.816619396,5.796619892,6.323286057,9.18995285,18.13662148,26.29328346,27.06995201
14881,23607,1195,24.76995087,22.42995262,19.63328743,16.92995071,11.11328697,6.816619396,5.796619892,6.323286057,9.18995285,18.13662148,26.29328346,27.06995201
14882,23608,1196,23.35328484,21.69662285,18.3032856,14.87328625,9.443286896,5.709953308,4.406619549,5.716620922,8.183285713,17.03995132,24.72661781,26.08995438
14883,23609,1197,23.35328484,21.69662285,18.3032856,14.87328625,9.443286896,5.709953308,4.406619549,5.716620922,8.183285713,17.03995132,24.72661781,26.08995438
14884,23610,1198,23.77328873,22.47995186,17.69995117,13.06328678,8.079953194,5.0432868,4.199952602,5.413286686,7.936620235,15.98995113,23.39328575,25.52661896
14885,23611,1199,23.77328873,22.47995186,17.69995117,13.06328678,8.079953194,5.0432868,4.199952602,5.413286686,7.936620235,15.98995113,23.39328575,25.52661896
14886,23612,1200,23.2332859,21.58328819,16.83328629,11.57661915,6.936620712,4.613286495,4.226619244,5.246619701,7.483286858,14.57995415,21.70995522,24.67661858
14887,23613,1201,23.2332859,21.58328819,16.83328629,11.57661915,6.936620712,4.613286495,4.226619244,5.246619701,7.483286858,14.57995415,21.70995522,24.67661858
14888,23614,1202,21.67995453,19.00995255,15.69328594,10.42662048,5.989953518,4.386619568,4.493286133,5.253286839,6.789953232,12.83328629,19.64995575,23.49661827
14889,23615,1203,21.67995453,19.00995255,15.69328594,10.42662048,5.989953518,4.386619568,4.493286133,5.253286839,6.789953232,12.83328629,19.64995575,23.49661827
14890,23623,1204,24.13995361,22.49662018,20.8099556,16.76995277,11.33661938,7.813286304,7.169953823,8.836618423,12.81328487,17.00661659,21.1166172,26.49661446
14891,23624,1205,24.13995361,22.49662018,20.8099556,16.76995277,11.33661938,7.813286304,7.169953823,8.836618423,12.81328487,17.00661659,21.1166172,26.49661446
14892,23625,1206,32.53328705,30.35995102,27.15328789,20.99328613,12.87661839,6.276621342,4.786619663,5.173285961,8.106618881,15.90995312,24.01995087,32.91994858
14893,23626,1207,32.53328705,30.35995102,27.15328789,20.99328613,12.87661839,6.276621342,4.786619663,5.173285961,8.106618881,15.90995312,24.01995087,32.91994858
14894,23627,1208,27.18995094,24.52662086,21.90995216,16.91661835,11.76661873,8.376620293,8.383286476,9.803284645,12.38994884,18.4199543,23.63662148,29.28662491
14895,23693,1209,23.19661903,23.0932827,23.13995361,24.64995003,18.14328575,12.61995316,12.37995243,12.44328499,17.14661598,22.29995537,29.38662148,27.5832901
14896,23694,1210,22.07328606,24.17328262,24.37994957,26.89662361,18.76661873,12.23995018,10.54661846,9.253285408,10.6899538,16.06995392,21.74661827,22.20662117
14897,23695,1211,22.07328606,24.17328262,24.37994957,26.89662361,18.76661873,12.23995018,10.54661846,9.253285408,10.6899538,16.06995392,21.74661827,22.20662117
14898,23696,1212,23.3966198,25.56328583,26.45661736,28.67661858,19.84662056,12.64328671,9.969952583,7.966619968,7.969952583,14.17328835,19.59328651,21.58328438
14899,23697,1213,23.3966198,25.56328583,26.45661736,28.67661858,19.84662056,12.64328671,9.969952583,7.966619968,7.969952583,14.17328835,19.59328651,21.58328438
14900,23698,1214,27.15995598,27.31995201,29.36328316,29.97661781,21.44662285,13.83662033,10.70995235,8.633286476,9.003286362,16.70661736,22.96328354,25.67995262
14901,23699,1215,27.15995598,27.31995201,29.36328316,29.97661781,21.44662285,13.83662033,10.70995235,8.633286476,9.003286362,16.70661736,22.96328354,25.67995262
14902,23700,1216,25.47328758,27.07328606,27.9999485,28.52328682,20.42661667,13.40328503,10.02662086,8.233286858,8.973285675,16.22995186,22.91662407,25.08994675
14903,23701,1217,25.47328758,27.07328606,27.9999485,28.52328682,20.42661667,13.40328503,10.02662086,8.233286858,8.973285675,16.22995186,22.91662407,25.08994675
14904,23702,1218,24.26328278,27.04995346,27.40995216,27.85662079,20.16995049,13.51328564,9.826619148,7.959952831,9.343287468,16.35661888,23.48995399,25.28328896
14905,23703,1219,24.26328278,27.04995346,27.40995216,27.85662079,20.16995049,13.51328564,9.826619148,7.959952831,9.343287468,16.35661888,23.48995399,25.28328896
14906,23704,1220,23.53995132,27.24662018,27.57995415,27.95995331,20.6866169,14.16662025,10.05995274,7.763288021,10.13328552,17.11662102,24.66662025,26.26994896
14907,23705,1221,23.53995132,27.24662018,27.57995415,27.95995331,20.6866169,14.16662025,10.05995274,7.763288021,10.13328552,17.11662102,24.66662025,26.26994896
14908,23706,1222,22.98995018,26.46661949,26.40328598,26.4366188,19.95661736,14.11328602,9.996619225,7.693287373,10.59995174,16.96328354,24.78995705,25.9532814
14909,23707,1223,22.75995445,25.95661736,25.6166153,25.2332859,19.5532856,14.05662155,9.879954338,7.769953251,11.03995132,16.96995163,24.88661766,25.95661736
14910,23708,1224,22.75995445,25.95661736,25.6166153,25.2332859,19.5532856,14.05662155,9.879954338,7.769953251,11.03995132,16.96995163,24.88661766,25.95661736
14911,23709,1225,22.79995346,25.68995476,25.19662094,24.3032856,19.53661728,13.98995304,9.713285446,8.003287315,11.43995285,17.14995193,24.95995522,26.29662132
14912,23710,1226,22.79995346,25.68995476,25.19662094,24.3032856,19.53661728,13.98995304,9.713285446,8.003287315,11.43995285,17.14995193,24.95995522,26.29662132
14913,23711,1227,23.46328354,25.75328255,24.60328293,23.55994987,19.06995392,13.41995335,9.356619835,7.849953651,11.2599535,17.15328598,24.97328377,27.31995201
14914,23712,1228,23.46328354,25.75328255,24.60328293,23.55994987,19.06995392,13.41995335,9.356619835,7.849953651,11.2599535,17.15328598,24.97328377,27.31995201
14915,23713,1229,22.76995468,24.6866169,22.76995087,22.31661987,18.4432869,12.56661987,8.583286285,7.419952393,10.71995163,16.59328651,23.70995522,26.41328621
14916,23714,1230,22.76995468,24.6866169,22.76995087,22.31661987,18.4432869,12.56661987,8.583286285,7.419952393,10.71995163,16.59328651,23.70995522,26.41328621
14917,23715,1231,20.68662071,22.49328423,19.71328545,20.54995155,17.63328743,11.42995358,7.386619568,6.7132864,9.783286095,15.41995335,21.19328499,23.56995392
14918,23716,1232,20.68662071,22.49328423,19.71328545,20.54995155,17.63328743,11.42995358,7.386619568,6.7132864,9.783286095,15.41995335,21.19328499,23.56995392
14919,23717,1233,21.28661919,22.94661903,18.95995522,19.64995384,17.55661774,11.4832859,7.353286743,6.656619072,9.676620483,15.19661903,20.20661736,22.95662117
14920,23718,1234,21.28661919,22.94661903,18.95995522,19.64995384,17.55661774,11.4832859,7.353286743,6.656619072,9.676620483,15.19661903,20.20661736,22.95662117
14921,23719,1235,21.74328804,22.96995354,18.43995476,18.8499527,17.50995255,11.55661869,7.393287659,6.506620407,9.296620369,14.52661991,19.39661789,22.45995331
14922,23720,1236,21.74328804,22.96995354,18.43995476,18.8499527,17.50995255,11.55661869,7.393287659,6.506620407,9.296620369,14.52661991,19.39661789,22.45995331
14923,23721,1237,22.13328934,22.48994827,18.20328522,18.13661766,17.47995186,11.69661808,7.509953499,6.259953499,8.596618652,13.3699522,18.77661896,22.06328774
14924,23722,1238,23.4432869,22.50328636,17.87995148,18.55661774,18.54995537,12.01328659,8.029953957,6.349953175,8.539952278,13.40995216,19.73995209,22.97661972
14925,23723,1239,23.4432869,22.50328636,17.87995148,18.55661774,18.54995537,12.01328659,8.029953957,6.349953175,8.539952278,13.40995216,19.73995209,22.97661972
14926,23724,1240,24.65662003,22.27661705,17.41995239,18.47328568,18.97662163,12.20661831,8.436619759,6.733286858,8.636620522,13.6899538,20.8266201,23.82328606
14927,23725,1241,24.65662003,22.27661705,17.41995239,18.47328568,18.97662163,12.20661831,8.436619759,6.733286858,8.636620522,13.6899538,20.8266201,23.82328606
14928,23726,1242,25.76328659,21.81328583,16.84328461,17.96995163,18.78661919,12.26661873,8.766619682,7.419953823,8.889953613,14.16995144,22.03662109,24.60328293
14929,23727,1243,25.76328659,21.81328583,16.84328461,17.96995163,18.78661919,12.26661873,8.766619682,7.419953823,8.889953613,14.16995144,22.03662109,24.60328293
