OID,ID,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_7,VALUE_8,VALUE_9,VALUE_10,VALUE_11,VALUE_12,VALUE_13,VALUE_14,VALUE_15,VALUE_16,VALUE_17
-1,52283,243000000,0,0,0,7000000,0,1000000,6046000000,31000000,0,406000000,0,0,0,0,0,347000000
-1,52284,18000000,0,0,0,3000000,0,0,6104000000,207000000,0,317000000,0,0,0,0,0,359000000
-1,52285,70000000,0,0,0,4000000,0,0,5554000000,936000000,0,227000000,0,0,0,0,0,290000000
-1,52286,23000000,0,2000000,0,0,0,0,4008000000,2297000000,0,431000000,0,0,0,0,0,247000000
-1,52287,21000000,0,1000000,0,8000000,0,4000000,2763000000,3965000000,0,202000000,0,1000000,0,0,0,116000000
-1,52288,91000000,0,3000000,0,0,0,8000000,726000000,5240000000,0,923000000,0,0,0,0,0,17000000
-1,52289,22000000,0,0,0,0,0,1000000,111000000,4840000000,0,2068000000,0,0,0,0,0,39000000
-1,52290,51000000,0,0,0,5000000,0,1000000,17000000,4627000000,0,2297000000,0,0,0,0,0,10000000
-1,52291,30000000,0,2000000,0,0,0,8000000,1000000,4813000000,2000000,2173000000,0,0,0,0,0,52000000
-1,52292,6000000,0,0,0,0,0,33000000,0,2863000000,21000000,3885000000,0,0,0,0,0,200000000
-1,52293,0,0,0,0,0,0,59000000,0,2602000000,73000000,2867000000,0,0,0,0,2000000,1478000000
-1,52294,0,0,0,0,0,0,127000000,0,1641000000,121000000,1438000000,0,0,0,0,0,3681000000
-1,52295,0,0,0,0,0,0,107000000,0,1281000000,113000000,327000000,0,0,0,0,0,5253000000
-1,52296,0,0,0,0,0,0,116000000,0,715000000,640000000,180000000,0,0,0,0,0,5357000000
-1,52297,0,0,0,0,0,0,16000000,0,283000000,274000000,166000000,0,0,0,0,0,6342000000
-1,52299,0,0,0,0,0,0,0,0,0,4000000,2000000,0,0,0,0,1000000,7074000000
-1,52300,0,0,0,0,0,0,0,0,0,246000000,154000000,0,0,0,0,25000000,6583000000
-1,52301,0,0,0,0,0,0,0,0,212000000,98000000,11000000,0,0,0,0,2000000,6758000000
-1,52302,2000000,0,0,0,0,0,105000000,1000000,2722000000,367000000,74000000,0,0,0,0,1000000,3736000000
-1,52303,12000000,0,0,0,0,0,1285000000,0,5111000000,392000000,116000000,0,0,0,0,0,165000000
-1,52304,0,0,0,0,0,0,368000000,0,6009000000,17000000,540000000,0,0,0,0,0,74000000
-1,52305,0,0,0,0,0,0,327000000,0,6063000000,26000000,517000000,0,0,0,0,0,148000000
-1,52306,0,0,0,0,0,0,198000000,0,4694000000,23000000,1719000000,0,0,0,0,7000000,367000000
-1,52307,0,0,0,0,0,0,710000000,0,3925000000,186000000,1693000000,0,0,0,0,2000000,565000000
-1,52308,0,0,0,0,0,0,1059000000,0,3532000000,623000000,1628000000,0,0,0,0,0,166000000
-1,52309,0,0,0,0,0,0,558000000,0,5167000000,344000000,859000000,0,0,0,0,0,80000000
-1,52310,0,0,0,0,0,0,866000000,0,5811000000,193000000,176000000,0,0,0,0,0,35000000
-1,52311,0,0,0,0,0,0,683000000,0,5973000000,345000000,4000000,0,0,0,0,0,3000000
-1,52312,5000000,0,0,0,0,0,498000000,150000000,5635000000,101000000,473000000,0,0,0,0,0,219000000
-1,52313,1000000,0,0,0,0,0,305000000,28000000,5574000000,31000000,905000000,0,0,0,0,0,164000000
-1,52314,0,0,0,0,0,0,821000000,1000000,5614000000,40000000,414000000,0,0,0,0,0,191000000
-1,52315,0,0,0,0,0,0,1517000000,0,4020000000,65000000,951000000,0,0,0,0,0,455000000
-1,52316,0,0,0,0,0,0,4796000000,0,930000000,225000000,771000000,0,0,0,0,0,359000000
-1,52317,7000000,0,0,0,0,1000000,3995000000,44000000,1196000000,1687000000,58000000,0,0,0,0,0,20000000
-1,52318,107000000,0,0,0,2000000,0,1222000000,937000000,4005000000,333000000,69000000,0,0,0,0,0,406000000
-1,52319,13000000,0,0,0,0,0,122000000,277000000,2857000000,524000000,276000000,0,0,0,0,17000000,2922000000
-1,52320,0,0,0,0,0,0,32000000,56000000,631000000,302000000,173000000,0,0,0,0,5000000,5882000000
-1,52321,0,0,0,0,0,0,2000000,0,18000000,3000000,53000000,0,0,0,0,6000000,6926000000
-1,52371,1000000,0,0,0,3000000,0,0,3000000,383000000,12000000,19000000,0,0,0,0,0,6660000000
-1,52372,9000000,8000000,0,5000000,73000000,0,0,7000000,1283000000,170000000,65000000,5000000,33000000,1000000,0,0,5349000000
-1,52373,46000000,24000000,0,25000000,80000000,0,0,67000000,1138000000,682000000,57000000,9000000,56000000,3000000,0,0,4894000000
-1,52374,214000000,37000000,0,46000000,447000000,0,0,519000000,477000000,369000000,81000000,0,2000000,0,0,0,4816000000
-1,52375,219000000,1000000,0,13000000,681000000,0,0,282000000,2714000000,1076000000,31000000,3000000,939000000,2000000,0,1000000,1119000000
-1,52376,97000000,7000000,0,2000000,719000000,0,0,35000000,4070000000,1279000000,2000000,32000000,671000000,31000000,0,0,63000000
-1,52377,107000000,0,0,5000000,651000000,0,0,28000000,3301000000,939000000,15000000,1245000000,24000000,464000000,0,0,302000000
-1,52378,2000000,0,0,0,68000000,0,0,1000000,628000000,354000000,31000000,490000000,297000000,183000000,0,0,4954000000
-1,52388,84000000,0,0,0,124000000,0,0,0,720000000,31000000,83000000,1783000000,91000000,1335000000,0,28000000,2802000000
-1,52389,10000000,0,0,5000000,199000000,0,0,1000000,562000000,98000000,106000000,3371000000,332000000,1080000000,0,0,1244000000
-1,52390,1000000,0,0,7000000,58000000,0,0,1000000,219000000,115000000,193000000,2177000000,241000000,190000000,0,0,3879000000
-1,52391,10000000,0,0,3000000,182000000,0,0,5000000,221000000,173000000,219000000,3019000000,198000000,115000000,0,0,2863000000
-1,52392,3000000,0,0,7000000,123000000,0,0,8000000,165000000,117000000,145000000,1507000000,993000000,59000000,0,3000000,3951000000
-1,52393,13000000,0,0,9000000,500000000,0,0,328000000,162000000,86000000,33000000,2529000000,243000000,248000000,0,1000000,2856000000
-1,52394,38000000,0,1000000,10000000,176000000,0,0,123000000,168000000,93000000,49000000,849000000,27000000,87000000,0,1000000,5459000000
-1,52395,12000000,0,0,0,7000000,0,0,0,11000000,17000000,12000000,94000000,1000000,0,0,0,6854000000
-1,52400,5000000,0,1000000,2000000,8000000,0,0,3000000,6000000,4000000,41000000,0,0,0,0,3000000,7008000000
-1,52401,73000000,0,0,154000000,1049000000,0,0,373000000,1880000000,939000000,75000000,993000000,86000000,222000000,0,1000000,1163000000
-1,52402,227000000,0,0,32000000,1391000000,0,0,411000000,2029000000,1223000000,15000000,1384000000,41000000,307000000,0,0,21000000
-1,52403,28000000,0,0,47000000,964000000,0,0,474000000,410000000,1068000000,18000000,3839000000,86000000,63000000,0,0,11000000
-1,52404,44000000,0,0,65000000,1316000000,0,0,591000000,505000000,1249000000,2000000,3122000000,100000000,79000000,0,0,8000000
-1,52405,715000000,0,0,185000000,1029000000,0,0,789000000,2241000000,1291000000,5000000,630000000,23000000,74000000,0,0,26000000
-1,52406,396000000,0,0,167000000,1465000000,0,0,1154000000,1916000000,928000000,22000000,679000000,56000000,215000000,0,0,83000000
-1,52407,100000000,0,0,216000000,1319000000,0,0,778000000,1633000000,886000000,74000000,1512000000,19000000,401000000,0,0,70000000
-1,52408,125000000,0,0,202000000,3027000000,0,0,1337000000,1040000000,645000000,2000000,481000000,64000000,147000000,0,0,11000000
-1,52409,113000000,0,0,507000000,2952000000,0,0,1486000000,921000000,551000000,10000000,334000000,2000000,97000000,0,0,35000000
-1,52410,37000000,0,0,929000000,2644000000,0,0,1426000000,680000000,553000000,8000000,564000000,72000000,145000000,0,0,23000000
-1,52411,19000000,0,0,1431000000,3848000000,0,0,820000000,534000000,188000000,0,31000000,7000000,126000000,0,0,4000000
-1,52412,1000000,0,0,1000000000,4209000000,0,0,770000000,684000000,235000000,78000000,48000000,19000000,37000000,0,0,0
-1,52413,0,0,0,822000000,4149000000,0,0,688000000,704000000,436000000,0,131000000,15000000,63000000,0,0,0
-1,52414,1000000,0,0,479000000,2440000000,0,0,789000000,1374000000,718000000,8000000,978000000,30000000,249000000,0,0,15000000
-1,52415,3000000,0,0,151000000,3545000000,0,0,1277000000,909000000,903000000,6000000,145000000,10000000,35000000,0,0,24000000
-1,52416,5000000,0,0,5000000,3342000000,0,0,1459000000,909000000,865000000,2000000,264000000,172000000,51000000,0,0,7000000
-1,52417,3000000,0,0,60000000,1788000000,0,0,1057000000,852000000,539000000,0,397000000,2215000000,95000000,0,0,2000000
-1,52418,67000000,0,0,12000000,2074000000,0,0,1357000000,846000000,412000000,7000000,1321000000,478000000,431000000,0,0,3000000
-1,52419,92000000,0,0,158000000,3394000000,0,0,2343000000,279000000,376000000,16000000,232000000,93000000,88000000,0,0,10000000
-1,52420,108000000,0,0,34000000,4120000000,0,0,2277000000,52000000,261000000,9000000,58000000,70000000,5000000,0,0,14000000
-1,52421,266000000,0,0,26000000,3102000000,0,0,2136000000,104000000,526000000,5000000,695000000,32000000,174000000,0,0,15000000
-1,52422,75000000,0,0,275000000,3198000000,0,0,1759000000,403000000,700000000,31000000,313000000,96000000,128000000,0,0,30000000
-1,52423,48000000,0,0,397000000,2530000000,0,0,546000000,155000000,629000000,2000000,2535000000,94000000,141000000,0,0,4000000
-1,52424,0,0,0,269000000,620000000,1000000,0,168000000,223000000,604000000,1000000,4703000000,9000000,407000000,0,0,3000000
-1,52425,0,0,0,328000000,39000000,0,0,24000000,269000000,485000000,0,5641000000,34000000,261000000,0,0,0
-1,52426,0,0,0,1253000000,1176000000,0,0,377000000,261000000,926000000,7000000,2915000000,29000000,62000000,0,0,2000000
-1,52427,0,0,0,397000000,524000000,0,0,254000000,41000000,852000000,1000000,4880000000,50000000,76000000,0,0,6000000
-1,52428,20000000,0,0,302000000,268000000,6000000,0,117000000,127000000,1006000000,126000000,4616000000,112000000,73000000,0,0,235000000
-1,52429,6000000,0,0,198000000,177000000,3000000,0,119000000,60000000,837000000,201000000,3712000000,268000000,36000000,0,3000000,1461000000
-1,52430,1000000,0,0,629000000,157000000,1000000,0,123000000,35000000,567000000,181000000,4817000000,30000000,75000000,0,0,392000000
-1,52431,5000000,0,0,738000000,135000000,1000000,0,317000000,225000000,1143000000,148000000,4075000000,93000000,90000000,0,0,111000000
-1,52432,44000000,0,0,369000000,164000000,0,0,130000000,113000000,571000000,67000000,4686000000,187000000,125000000,0,0,552000000
-1,52433,3000000,0,0,359000000,444000000,0,0,251000000,340000000,1008000000,334000000,3841000000,14000000,151000000,0,0,336000000
-1,52434,0,0,0,407000000,737000000,3000000,0,392000000,218000000,1366000000,59000000,3642000000,13000000,144000000,0,0,27000000
-1,52435,0,0,1000000,753000000,298000000,0,0,687000000,415000000,2206000000,37000000,2435000000,18000000,170000000,0,0,61000000
-1,52436,0,0,0,843000000,2104000000,0,0,1512000000,198000000,1866000000,11000000,410000000,4000000,47000000,0,0,13000000
-1,52437,0,0,0,276000000,5608000000,0,0,522000000,15000000,331000000,1000000,282000000,24000000,22000000,0,0,0
-1,52438,4000000,0,0,467000000,1304000000,0,0,1615000000,417000000,1691000000,0,1351000000,30000000,129000000,0,0,0
-1,52439,21000000,0,0,1028000000,4220000000,0,0,1464000000,31000000,221000000,2000000,0,92000000,1000000,0,1000000,0
-1,52440,43000000,0,0,275000000,3094000000,0,0,1052000000,971000000,518000000,120000000,313000000,130000000,105000000,0,2000000,385000000
-1,52441,7000000,0,6000000,137000000,176000000,0,0,495000000,3767000000,872000000,181000000,376000000,323000000,347000000,0,3000000,391000000
-1,52442,2000000,0,0,117000000,98000000,0,0,246000000,3974000000,1622000000,61000000,637000000,3000000,178000000,0,1000000,69000000
-1,52443,5000000,0,0,130000000,237000000,0,0,642000000,3135000000,1892000000,82000000,744000000,4000000,128000000,0,2000000,80000000
-1,52444,97000000,0,0,42000000,983000000,0,0,1420000000,1494000000,1543000000,43000000,1251000000,4000000,97000000,0,2000000,32000000
-1,52445,326000000,0,0,17000000,328000000,0,0,820000000,1758000000,2677000000,41000000,833000000,80000000,100000000,0,0,101000000
-1,52446,9000000,0,0,100000000,33000000,0,0,124000000,2054000000,3438000000,168000000,803000000,3000000,180000000,0,2000000,94000000
-1,52447,0,0,0,5000000,0,0,0,1000000,2212000000,3963000000,567000000,47000000,14000000,40000000,0,4000000,228000000
-1,52448,0,0,0,61000000,4000000,0,0,19000000,3379000000,2814000000,214000000,289000000,0,91000000,0,2000000,135000000
-1,52449,1000000,0,0,323000000,17000000,0,0,74000000,3676000000,1244000000,27000000,1102000000,4000000,503000000,0,0,110000000
-1,52450,0,0,0,9000000,7000000,0,0,0,5278000000,573000000,89000000,56000000,1000000,950000000,0,0,45000000
-1,52451,0,0,0,42000000,27000000,0,0,0,4093000000,817000000,27000000,371000000,10000000,1678000000,0,0,16000000
-1,52452,0,0,0,1000000,14000000,0,0,2000000,2813000000,1224000000,12000000,1474000000,21000000,1436000000,0,0,11000000
-1,52453,6000000,0,0,24000000,52000000,0,0,42000000,1302000000,1698000000,38000000,2128000000,180000000,1527000000,0,0,84000000
-1,52454,0,0,2000000,24000000,26000000,0,0,15000000,753000000,1336000000,9000000,3326000000,26000000,1476000000,0,0,15000000
-1,52455,0,0,0,0,0,0,0,12000000,311000000,2317000000,35000000,3468000000,16000000,849000000,0,0,0
-1,52456,0,0,3000000,7000000,1000000,0,0,10000000,1190000000,3420000000,50000000,1089000000,19000000,1261000000,0,0,31000000
-1,52457,0,0,0,14000000,5000000,0,0,3000000,2415000000,2533000000,111000000,332000000,8000000,1459000000,0,0,128000000
-1,52458,0,0,0,36000000,0,0,0,0,2792000000,2596000000,72000000,375000000,30000000,1086000000,0,0,94000000
-1,52459,0,0,0,104000000,0,0,0,48000000,3940000000,1547000000,56000000,447000000,5000000,794000000,0,0,67000000
-1,52460,0,0,6000000,769000000,118000000,0,0,440000000,3298000000,1500000000,95000000,136000000,14000000,576000000,0,0,129000000
-1,52461,0,0,5000000,1129000000,512000000,0,0,1373000000,2347000000,1239000000,15000000,65000000,2000000,305000000,0,0,16000000
-1,52462,108000000,0,0,1067000000,2080000000,0,0,859000000,289000000,506000000,40000000,1694000000,227000000,186000000,0,0,25000000
-1,52463,30000000,0,0,908000000,1392000000,0,0,971000000,2042000000,508000000,18000000,494000000,47000000,530000000,0,0,68000000
-1,52464,14000000,0,0,544000000,661000000,0,0,316000000,2165000000,438000000,1000000,1674000000,65000000,1183000000,0,0,20000000
-1,52465,1000000,0,2000000,534000000,1576000000,0,0,101000000,1425000000,467000000,1000000,1673000000,44000000,1182000000,0,0,2000000
-1,52466,1000000,0,4000000,226000000,4854000000,0,0,184000000,461000000,304000000,18000000,700000000,175000000,141000000,0,13000000,0
-1,52467,6000000,0,0,324000000,5649000000,0,0,225000000,94000000,116000000,0,516000000,0,78000000,0,0,0
-1,52468,194000000,0,0,1357000000,3197000000,0,0,287000000,539000000,265000000,2000000,1018000000,0,207000000,0,1000000,14000000
-1,52469,0,0,4000000,1287000000,320000000,0,0,304000000,243000000,505000000,31000000,3872000000,24000000,320000000,0,0,98000000
-1,52470,6000000,0,0,729000000,658000000,0,0,68000000,142000000,313000000,5000000,5004000000,1000000,155000000,0,0,0
-1,52471,212000000,0,3000000,720000000,2548000000,0,0,174000000,152000000,667000000,68000000,2060000000,1000000,69000000,0,1000000,333000000
-1,52472,1537000000,0,0,207000000,4643000000,0,0,72000000,25000000,42000000,62000000,0,50000000,0,0,3000000,440000000
-1,52473,380000000,0,5000000,1266000000,4208000000,0,0,433000000,149000000,352000000,0,169000000,12000000,34000000,0,0,0
-1,52474,211000000,0,41000000,917000000,1163000000,0,0,401000000,627000000,559000000,0,2614000000,143000000,405000000,0,0,0
-1,52475,136000000,0,44000000,968000000,2708000000,0,0,417000000,431000000,217000000,0,1646000000,76000000,365000000,0,0,0
-1,52476,1685000000,0,17000000,327000000,4704000000,0,0,244000000,8000000,63000000,0,0,33000000,0,0,0,0
-1,52477,1617000000,0,29000000,535000000,4066000000,0,0,478000000,19000000,208000000,0,7000000,49000000,0,0,0,0
-1,52478,300000000,0,18000000,450000000,5521000000,0,0,575000000,3000000,117000000,0,8000000,89000000,0,0,0,0
-1,52479,135000000,0,39000000,1074000000,4818000000,0,0,797000000,3000000,111000000,0,0,31000000,0,0,0,0
-1,52480,293000000,0,27000000,837000000,4180000000,0,0,1242000000,40000000,182000000,46000000,181000000,32000000,5000000,0,2000000,14000000
-1,52481,139000000,0,33000000,891000000,2770000000,0,0,1654000000,26000000,427000000,126000000,30000000,77000000,2000000,0,23000000,810000000
-1,52482,370000000,0,33000000,347000000,5135000000,0,0,616000000,2000000,31000000,59000000,0,0,0,0,12000000,476000000
-1,52483,494000000,0,86000000,121000000,4929000000,0,0,1078000000,4000000,48000000,15000000,0,0,0,0,0,233000000
-1,52484,1631000000,0,176000000,82000000,3201000000,0,0,1633000000,57000000,301000000,0,0,0,0,0,0,0
-1,52485,2540000000,0,587000000,88000000,2348000000,0,0,1273000000,4000000,166000000,0,0,2000000,0,0,0,0
-1,52486,2705000000,0,721000000,41000000,696000000,0,3000000,2602000000,37000000,276000000,0,0,0,0,0,0,0
-1,52487,403000000,0,1123000000,11000000,2000000000,0,1000000,3243000000,33000000,181000000,2000000,0,8000000,0,0,1000000,2000000
-1,52488,843000000,0,93000000,11000000,1287000000,0,188000000,2355000000,224000000,2024000000,2000000,0,3000000,0,0,50000000,1000000
-1,52489,75000000,0,611000000,1000000,360000000,0,144000000,1248000000,228000000,805000000,193000000,0,36000000,0,0,4000000,3303000000
-1,52490,161000000,0,415000000,4000000,573000000,0,124000000,964000000,654000000,4070000000,8000000,0,0,0,2000000,93000000,13000000
-1,52491,11000000,0,894000000,9000000,12000000,3000000,179000000,2146000000,1641000000,2101000000,2000000,0,0,0,0,2000000,8000000
-1,52492,5000000,0,323000000,12000000,4000000,5000000,339000000,607000000,2501000000,3141000000,0,0,0,0,2000000,21000000,48000000
-1,52493,0,0,141000000,1000000,1000000,0,122000000,199000000,3693000000,2714000000,13000000,0,0,0,3000000,104000000,90000000
-1,52494,0,0,19000000,0,0,0,40000000,70000000,3900000000,2765000000,0,0,0,0,5000000,209000000,0
-1,52495,0,0,161000000,26000000,0,0,4000000,1696000000,3780000000,1412000000,0,0,0,0,0,2000000,0
-1,52496,0,0,419000000,57000000,3000000,0,41000000,4456000000,1408000000,624000000,0,0,0,0,0,0,0
-1,52497,0,0,687000000,35000000,0,0,106000000,2896000000,3082000000,275000000,0,0,0,0,0,0,0
-1,52498,0,0,251000000,5000000,0,0,316000000,1451000000,4453000000,532000000,0,0,0,0,0,0,0
-1,52499,0,0,419000000,27000000,2000000,0,499000000,3599000000,2023000000,512000000,0,0,0,0,0,0,0
-1,52500,3000000,0,825000000,183000000,29000000,0,55000000,5293000000,575000000,45000000,0,0,0,0,0,0,0
-1,52501,1000000,0,604000000,140000000,80000000,0,156000000,5695000000,397000000,8000000,0,0,0,0,0,0,0
-1,52502,2000000,0,533000000,174000000,237000000,0,269000000,4786000000,982000000,25000000,0,0,0,0,0,0,0
-1,52503,0,0,558000000,84000000,254000000,0,65000000,4868000000,1222000000,30000000,0,0,0,0,0,0,0
-1,52504,0,0,433000000,89000000,232000000,0,38000000,4626000000,1557000000,14000000,0,0,19000000,0,0,0,0
-1,52505,0,0,304000000,104000000,376000000,0,318000000,4631000000,1280000000,68000000,0,0,0,0,0,0,0
-1,52506,3000000,0,271000000,309000000,177000000,0,126000000,4290000000,1823000000,9000000,0,0,0,0,0,0,0
-1,52507,6000000,0,574000000,177000000,37000000,0,85000000,4785000000,1378000000,39000000,0,0,0,0,0,0,0
-1,52508,7000000,0,506000000,21000000,33000000,0,109000000,5466000000,851000000,15000000,0,0,0,0,0,0,0
-1,52509,118000000,0,520000000,17000000,67000000,0,138000000,4878000000,1233000000,110000000,0,0,0,0,0,0,0
-1,52510,63000000,0,269000000,1000000,82000000,0,54000000,4050000000,1926000000,563000000,0,0,0,0,0,0,0
-1,52511,33000000,0,57000000,0,32000000,3000000,51000000,3456000000,2795000000,654000000,0,0,0,0,0,0,0
-1,52512,5000000,0,77000000,1000000,9000000,0,329000000,1620000000,3750000000,1217000000,0,0,0,0,0,0,0
-1,52513,4000000,0,257000000,6000000,15000000,3000000,245000000,3114000000,2120000000,1317000000,0,0,0,0,0,0,0
-1,52514,0,0,531000000,47000000,29000000,0,242000000,3471000000,1831000000,851000000,0,0,0,0,0,6000000,0
-1,52515,7000000,0,359000000,13000000,131000000,0,65000000,2465000000,1958000000,1490000000,10000000,0,0,0,0,0,583000000
-1,52516,39000000,0,101000000,38000000,294000000,0,27000000,1186000000,649000000,803000000,25000000,0,0,0,11000000,15000000,3820000000
-1,52517,106000000,0,38000000,5000000,93000000,0,14000000,483000000,68000000,54000000,45000000,0,0,0,0,0,6175000000
-1,52518,24000000,0,0,0,4000000,0,0,43000000,0,1000000,20000000,0,0,0,0,0,6916000000
-1,52535,0,0,0,14000000,10000000,49000000,1119000000,0,517000000,1072000000,27000000,0,0,0,0,0,4200000000
-1,52536,0,0,0,710000000,76000000,999000000,2969000000,16000000,960000000,1350000000,0,0,1000000,0,0,0,0
-1,52537,0,0,0,380000000,212000000,1618000000,1481000000,239000000,312000000,2669000000,0,0,0,0,78000000,19000000,0
-1,52538,167000000,0,3000000,764000000,1091000000,118000000,1697000000,842000000,155000000,2227000000,3000000,0,3000000,0,0,11000000,0
-1,52539,302000000,0,410000000,1407000000,2694000000,24000000,60000000,1635000000,82000000,358000000,24000000,0,7000000,0,0,0,5000000
-1,52540,42000000,0,100000000,285000000,1040000000,166000000,948000000,670000000,248000000,2824000000,48000000,0,0,0,336000000,368000000,6000000
-1,52541,0,0,0,223000000,3000000,2113000000,610000000,4000000,366000000,2340000000,17000000,0,0,0,92000000,21000000,1219000000
-1,52542,0,0,0,9000000,0,2000000,0,0,0,0,3000000,0,0,0,0,0,7067000000
-1,52545,0,0,0,0,0,0,0,0,0,119000000,6000000,0,2000000,0,0,0,6881000000
-1,52546,0,0,0,0,0,0,0,0,0,553000000,0,0,0,0,0,0,6528000000
-1,52570,0,0,0,0,0,0,0,0,0,88000000,0,0,0,0,0,0,6728000000
-1,52579,0,0,0,3000000,0,0,0,0,183000000,848000000,8000000,0,0,0,0,0,5845000000
-1,52580,0,0,0,50000000,0,15000000,0,0,1765000000,1508000000,61000000,0,0,0,467000000,246000000,2704000000
-1,52581,0,0,0,160000000,0,24000000,0,0,1808000000,2405000000,40000000,0,0,0,74000000,299000000,2077000000
-1,52582,0,0,0,21000000,0,0,0,0,715000000,1198000000,27000000,0,0,0,0,17000000,4838000000
-1,52583,0,0,0,0,0,0,0,0,53000000,67000000,16000000,0,0,0,0,0,6751000000
-1,52585,0,0,0,0,0,0,0,0,420000000,147000000,12000000,0,0,0,0,0,6308000000
-1,52586,0,0,0,6000000,0,0,0,0,260000000,129000000,0,0,0,0,0,0,6421000000
-1,52604,544000000,0,0,13000000,43000000,0,0,82000000,0,73000000,50000000,0,0,0,0,0,6082000000
-1,52605,1857000000,0,0,173000000,247000000,0,0,79000000,5000000,483000000,137000000,0,0,0,25000000,8000000,3802000000
-1,52606,4243000000,0,0,22000000,53000000,0,0,141000000,7000000,18000000,69000000,0,0,0,0,0,2334000000
-1,52607,3059000000,0,2000000,130000000,69000000,2000000,0,235000000,13000000,517000000,125000000,0,0,0,627000000,148000000,1889000000
-1,52608,2223000000,0,0,222000000,27000000,6000000,0,241000000,46000000,1978000000,100000000,0,0,0,1325000000,489000000,230000000
-1,52609,1896000000,0,0,64000000,4000000,0,3000000,266000000,34000000,2035000000,44000000,0,0,0,1566000000,903000000,1000000
-1,52610,2122000000,0,0,264000000,265000000,10000000,1000000,684000000,50000000,2441000000,20000000,0,0,0,544000000,416000000,70000000
-1,52611,3569000000,0,0,56000000,59000000,0,0,1085000000,48000000,1912000000,2000000,0,0,0,1000000,84000000,0
-1,52612,2868000000,0,0,16000000,84000000,0,3000000,1560000000,128000000,1801000000,2000000,0,0,0,74000000,313000000,38000000
-1,52613,1690000000,0,0,0,0,0,20000000,2631000000,335000000,1927000000,0,0,0,0,3000000,177000000,33000000
-1,52614,1355000000,0,0,0,2000000,0,3000000,3471000000,141000000,1809000000,0,0,0,0,11000000,94000000,1000000
-1,52615,2808000000,0,5000000,52000000,291000000,0,0,2179000000,29000000,677000000,43000000,0,0,0,0,16000000,716000000
-1,52616,3817000000,0,2000000,12000000,29000000,0,3000000,1337000000,29000000,1383000000,9000000,0,0,0,0,116000000,150000000
-1,52617,3696000000,0,5000000,140000000,1429000000,0,0,1205000000,13000000,96000000,23000000,0,2000000,0,0,0,207000000
-1,52618,1100000000,0,4000000,381000000,2587000000,0,0,2048000000,111000000,510000000,10000000,113000000,7000000,14000000,0,0,2000000
-1,52619,127000000,0,2000000,90000000,1139000000,0,0,2774000000,176000000,952000000,38000000,1205000000,76000000,229000000,0,0,8000000
-1,52620,1710000000,0,3000000,64000000,1303000000,0,0,1795000000,49000000,460000000,56000000,1420000000,0,27000000,0,0,0
-1,52621,1523000000,0,0,48000000,2102000000,0,0,1013000000,16000000,303000000,30000000,1754000000,11000000,16000000,0,0,0
-1,52622,43000000,0,0,93000000,2030000000,0,0,1718000000,13000000,397000000,50000000,2456000000,18000000,23000000,0,0,46000000
-1,52623,1086000000,0,0,28000000,3306000000,0,0,2202000000,0,24000000,2000000,134000000,0,0,0,0,34000000
-1,52624,644000000,0,9000000,1000000,3524000000,0,0,2634000000,0,6000000,10000000,0,2000000,0,0,0,57000000
-1,52625,1763000000,0,0,10000000,3283000000,0,0,1531000000,0,1000000,18000000,0,0,0,0,0,210000000
-1,52626,1472000000,0,14000000,3000000,1788000000,0,0,3460000000,1000000,2000000,2000000,0,0,0,0,0,145000000
-1,52627,1659000000,0,24000000,29000000,510000000,0,0,4566000000,19000000,2000000,4000000,0,0,0,0,0,3000000
-1,52628,1249000000,0,1000000,22000000,435000000,0,0,4790000000,49000000,172000000,40000000,0,70000000,0,0,18000000,41000000
-1,52629,761000000,0,9000000,45000000,511000000,0,0,5231000000,3000000,21000000,30000000,0,0,0,0,0,205000000
-1,52630,611000000,0,0,30000000,288000000,0,0,5111000000,228000000,158000000,54000000,0,2000000,0,0,1000000,404000000
-1,52631,152000000,0,0,3000000,34000000,0,0,4934000000,185000000,35000000,368000000,0,0,0,0,4000000,1101000000
-1,52632,115000000,0,0,0,8000000,0,0,5232000000,494000000,452000000,230000000,0,0,0,0,10000000,275000000
-1,52633,227000000,0,0,0,0,0,0,5444000000,1080000000,36000000,37000000,0,0,0,0,1000000,62000000
-1,52634,150000000,0,0,0,0,0,1000000,5853000000,331000000,17000000,294000000,0,0,0,0,29000000,141000000
-1,52635,37000000,0,0,0,1000000,0,2000000,6567000000,4000000,0,159000000,0,0,0,0,1000000,116000000
-1,52636,692000000,0,0,4000000,29000000,0,1000000,4959000000,6000000,4000000,429000000,0,0,0,0,28000000,664000000
-1,52637,368000000,0,0,11000000,40000000,0,4000000,4737000000,23000000,4000000,602000000,0,0,0,0,10000000,1088000000
-1,52638,204000000,0,0,0,0,0,1000000,5716000000,191000000,5000000,291000000,0,0,0,0,7000000,401000000
-1,52639,903000000,0,1000000,3000000,24000000,0,15000000,4736000000,236000000,4000000,321000000,0,0,0,0,7000000,637000000
-1,52640,903000000,0,0,2000000,2000000,0,22000000,3880000000,233000000,28000000,762000000,0,0,0,0,10000000,974000000
-1,52641,329000000,0,0,0,3000000,0,113000000,3860000000,1822000000,7000000,288000000,0,0,0,0,0,465000000
-1,52642,154000000,0,4000000,0,9000000,0,44000000,3150000000,2937000000,0,150000000,0,0,0,0,1000000,367000000
